candidate_id,title,year,publisher,metadata_source,source_url,final_url,raw_sha256,text_sha256,text_words
DISC-MEDIA-0072,Marikana Commission Dali Mpofu Drops New Torture Bombshell,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-10-31-marikana-commission-dali-mpofu-drops-new-torture-bombshell/,https://www.dailymaverick.co.za/article/2012-10-31-marikana-commission-dali-mpofu-drops-new-torture-bombshell/,225f56aa0ea7a22d4af8e39aeb60e725c1a5e330d41787a96b069f95bff4b103,199954560c64fd3f1cf1ca85535dfe8706a26da5b3e67e45cd03fefc02598f8c,528
DISC-MEDIA-0073,Marikana Commission The Forensic Expert Who Saw Little Heard Nothing Couldnt Say Much,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-01-marikana-commission-the-forensic-expert-who-saw-little-heard-nothing-couldnt-say-much/,https://www.dailymaverick.co.za/article/2012-11-01-marikana-commission-the-forensic-expert-who-saw-little-heard-nothing-couldnt-say-much/,7a9eaa3e1f44794574843c65c1293a29c39235ea7ad70566f8086c5ebae9fd60,44b0bba16d1bfb1f96b433bc20523a131f3f4a4ae400231929cf56fa63a82f13,1091
DISC-MEDIA-0074,Marikana Commission Prima Facie Case For Tampering With Evidence,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-prima-facie-case-for-tampering-with-evidence/,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-prima-facie-case-for-tampering-with-evidence/,fc009b66054b5faffc03d362342ccffc494abc6e85b5191702cf2a0d88b29eeb,bbef4a84a2131ba0737a81af5d98acae60eecbb86fd43ae099484593e891bd54,980
DISC-MEDIA-0075,Marikana Commission Police Play Their Case,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-12-marikana-commission-police-play-their-case/,https://www.dailymaverick.co.za/article/2012-11-12-marikana-commission-police-play-their-case/,23eb11999bdfaa8b78eee072607fae00a7a3002275ea18c642ed7172791b8fb3,aa95923b3a66dfdcf8ef6f37e9949317412b8c24091cd32f8e10b49c4be2af37,1016
DISC-MEDIA-0076,Painting Marikanas Tragedy,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-13-painting-marikanas-tragedy/,https://www.dailymaverick.co.za/article/2012-11-13-painting-marikanas-tragedy/,034db2267594b6f44349ce82a090b76e218c77cee8f9f537ba98ecdba3a039df,1cf67cd7de830830b0b7c0ffdd626162dab9ce368ff42078f2b7a653be65eb58,1563
DISC-MEDIA-0077,Marikana Commission Bishop Seoka Blames Police Unions And Lonmin,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-15-marikana-commission-bishop-seoka-blames-police-unions-and-lonmin/,https://www.dailymaverick.co.za/article/2012-11-15-marikana-commission-bishop-seoka-blames-police-unions-and-lonmin/,c5836eeeaad9861461cb6bea6e99f632041bd288bfb44f1137394c9e1fa97fb7,911ca0d83fc95f90f626e4e3b33e36f7c104f764ae93b1d65612d4700c2afa9d,914
DISC-MEDIA-0078,Marikana Commission Spotty Police Evidence Continues,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-16-marikana-commission-spotty-police-evidence-continues/,https://www.dailymaverick.co.za/article/2012-11-16-marikana-commission-spotty-police-evidence-continues/,8ead2a1e5b760c3f9e023862b4d738763a4560bf5f11f2f3c09c907422b13baa,6211098f545531f2df95b68fb161a59d86ccafa618f0ba35b43b06d280718493,1032
DISC-MEDIA-0079,Marikana Commission Did The Police Throw Away Their Own Rulebook,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-20-marikana-commission-did-the-police-throw-away-their-own-rulebook/,https://www.dailymaverick.co.za/article/2012-11-20-marikana-commission-did-the-police-throw-away-their-own-rulebook/,ce1fc845925b1c80efddad659f40bb400351136f1c8acc4cb9c2004e284cb10e,e449acab0fb826e1710bdbb51b4f9f9bb78360371f4ff70c596066cc03c941e9,876
DISC-MEDIA-0080,Marikana Commission What Happened Before 16 August Lonmin And Police Videos Failed To Capture Crucial Evidence,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-21-marikana-commission-what-happened-before-16-august-lonmin-and-police-videos-failed-to-capture-crucial-evidence/,https://www.dailymaverick.co.za/article/2012-11-21-marikana-commission-what-happened-before-16-august-lonmin-and-police-videos-failed-to-capture-crucial-evidence/,5165493b74ab8d429e52f538fbb0e70e27952b2e53887b6100ccec95c1fc6518,baf33ea323b4d943a6f408d462249bd12d9d5c975071ec633ffe44d00ea68ce7,528
DISC-MEDIA-0081,Marikana Commission Better Videos Of 16 August But Still Not Much To See,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-22-marikana-commission-better-videos-of-16-august-but-still-not-much-to-see/,https://www.dailymaverick.co.za/article/2012-11-22-marikana-commission-better-videos-of-16-august-but-still-not-much-to-see/,848f1fa5a360dd2c89aabb636f4254f86613cd2a9b78121d0b170b97d26de28c,cee85f8b491655b42e00b7bed8e66a81d2e75b88c87686a24ce8b22475a61dd3,729
DISC-MEDIA-0082,Marikana Commission Cops Lonmin Hit Back At Bishop Seoka,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-23-marikana-commission-cops-lonmin-hit-back-at-bishop-seoka/,https://www.dailymaverick.co.za/article/2012-11-23-marikana-commission-cops-lonmin-hit-back-at-bishop-seoka/,53758ee3aa000197de8879ef8b96ce494e674fc1d7a6b5cbc5a784219a229178,5400d6989be7d073c8a040df7d0e63403e506b724609fca18f2c060e14d32931,1176
DISC-MEDIA-0083,Marikana Commission Weapons That Kill And A Row Over Subpoenas,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-27-marikana-commission-weapons-that-kill-and-a-row-over-subpoenas/,https://www.dailymaverick.co.za/article/2012-11-27-marikana-commission-weapons-that-kill-and-a-row-over-subpoenas/,3b64600b97c947222ebeac0f7d15631c4c5b002eb873b71752f748e6052a1917,659bf022094e5b654955ec52947f817c1c967c6772e4f11115eaf38fddc7964f,742
DISC-MEDIA-0084,Marikana Commission Amcu President Flays Num,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-28-marikana-commission-amcu-president-flays-num/,https://www.dailymaverick.co.za/article/2012-11-28-marikana-commission-amcu-president-flays-num/,e2ea3583f8d92c5eaf3a0bb137542409220bd9d69748c56d77a3f0cfa3624f21,1b43694bb48046834274be2ee204d268b4f6104d5f5a8ad4f347dec829227968,847
DISC-MEDIA-0085,Marikana Commission Joseph Mathunjwa Locks Horns With Police,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-30-marikana-commission-joseph-mathunjwa-locks-horns-with-police/,https://www.dailymaverick.co.za/article/2012-11-30-marikana-commission-joseph-mathunjwa-locks-horns-with-police/,ac35c16c5af221d9c97c3f9b342e3239b7c87c88322566e6246f02e2ca4c285f,2169437eb0002fc51909bb19776581a2c8d5aaf0c3acca7d7b705e2761be4db0,679
DISC-MEDIA-0086,Marikana Who Shot First,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-30-marikana-who-shot-first/,https://www.dailymaverick.co.za/article/2012-11-30-marikana-who-shot-first/,80b77826b1b24aac6ac53fcf70dcff854987f4035a6166ed2d68e21ffcf67a6f,983aa0979aee4c3297df7c84879a1137858946c0ccfa2a5757b9b0b998e79d3e,1038
DISC-MEDIA-0087,Union Poster Feel It Western Cape Marikana Is Here,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-11-30-union-poster-feel-it-western-cape-marikana-is-here/,https://www.dailymaverick.co.za/article/2012-11-30-union-poster-feel-it-western-cape-marikana-is-here/,f3eaf067b49173b840add9cf00dfbed146293c0614713149bed0150e0aed667f,da886546285c03cfd0377c79645b372a7393f4bd35c7088a484e7c7cd74da730,1327
DISC-MEDIA-0088,Marikana Commission Joseph Mathunjwa Still Stands His Ground,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-12-04-marikana-commission-joseph-mathunjwa-still-stands-his-ground/,https://www.dailymaverick.co.za/article/2012-12-04-marikana-commission-joseph-mathunjwa-still-stands-his-ground/,d6b4b0ed96bb13bc5493252437c2b99673f49ec28ef4479491d7ee73ddcecc50,b714f5c56e462ebf7cbe11917701edfdd08e50d71f477eb61c4f6eb31318358d,669
DISC-MEDIA-0089,Marikana Commission Cornered Mathunjwa Let Out By Dumisa Ntsebeza,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-12-05-marikana-commission-cornered-mathunjwa-let-out-by-dumisa-ntsebeza/,https://www.dailymaverick.co.za/article/2012-12-05-marikana-commission-cornered-mathunjwa-let-out-by-dumisa-ntsebeza/,a9f32be9e83f78ede1ab6cb26fd8624024b0e431649664c39bc676698b70ef1f,234bca0681b02848d737eeb16858f2b8d05fe45658939cee2d320755b1897ed6,820
DISC-MEDIA-0090,Zuma Marikana Exposed Organisational Challenges,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-12-16-zuma-marikana-exposed-organisational-challenges/,https://www.dailymaverick.co.za/article/2012-12-16-zuma-marikana-exposed-organisational-challenges/,e893e9f310688cb9dcbda8a178fab5c6e6f56fb05b3dccd01b856112a06a56a3,7c9c1bbe7b642f3fbcf5b53c2e61c8192073b647fb6d43d2bd34770b3a9d7f04,380
DISC-MEDIA-0091,2013 The Lingering Spectre Of Marikana,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-01-11-2013-the-lingering-spectre-of-marikana/,https://www.dailymaverick.co.za/article/2013-01-11-2013-the-lingering-spectre-of-marikana/,6b18193e492b9c19db3f3066491fff8ef92f0e6a6384d88317cf30b255df5fcf,164fc4ee547a573f5a170cf00b7abc969787d63e08a201f276808de9ad1162d9,916
DISC-MEDIA-0092,Marikana Commission Num Takes The Stand,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-01-25-marikana-commission-num-takes-the-stand/,https://www.dailymaverick.co.za/article/2013-01-25-marikana-commission-num-takes-the-stand/,42677c295aa5b9dadad13594eed21d1fe1d897da6cd9cba8b3b8bc3b60ffd1d8,f3565d2740ad0cf20b22a3730fd9d395fc6814d47ef5527ba2a4a937b8b0080d,858
DISC-MEDIA-0093,Heartfelt Hard Painful Songs Of Marikana,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-01-28-heartfelt-hard-painful-songs-of-marikana/,https://www.dailymaverick.co.za/article/2013-01-28-heartfelt-hard-painful-songs-of-marikana/,3eadd4dcf5aab509271ff5422d36032480c0e23bd996609e3629bf3d35af4538,8a82b5c9f12c0858899c47c7d4768431d0c27d2f5291ac1b73562b3bc1f04a33,1002
DISC-MEDIA-0094,Truth Lies The Saga Of The Marikana Massacre Continues,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-01-29-truth-lies-the-saga-of-the-marikana-massacre-continues/,https://www.dailymaverick.co.za/article/2013-01-29-truth-lies-the-saga-of-the-marikana-massacre-continues/,ca0ac3da98901f67cb2736dbc15075729736b0bc7cb2b4fb93877b1d027b41da,12c15a2b0526fac2d895163c038ada0c086af6670a549a7e9a619f88bd1f9807,2016
DISC-MEDIA-0095,Marikana Commission Num In A Deep Hole Over The Fight That Started It All,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-02-01-marikana-commission-num-in-a-deep-hole-over-the-fight-that-started-it-all/,https://www.dailymaverick.co.za/article/2013-02-01-marikana-commission-num-in-a-deep-hole-over-the-fight-that-started-it-all/,7d3f596a4365afc4dee34a17c594d48bc0cecd4cc1bcf5fc00a1a718b8b5c0d5,e2c6d4dcfbb51550ff95f7afd4dd2c87b4b567c0fa442a2593c99e56eaf0a833,1015
DISC-MEDIA-0096,Black Valentine 2013 Love In The Time Of Marikana Nkandla Anene Booysens,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-02-14-black-valentine-2013-love-in-the-time-of-marikana-nkandla-anene-booysens/,https://www.dailymaverick.co.za/article/2013-02-14-black-valentine-2013-love-in-the-time-of-marikana-nkandla-anene-booysens/,0abeaf8434f21396dae9f5e02ec96611a8c6ebc50f13181aece6979bf904a17f,8c8a3c5492be8e5514a82d64b2decddf4551a45ab01333fe96e1ad3a9caab19b,1669
DISC-MEDIA-0097,Marikana Aftermath As The Commission Plays On Theres Still No Equality Before The Law,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-04-marikana-aftermath-as-the-commission-plays-on-theres-still-no-equality-before-the-law/,https://www.dailymaverick.co.za/article/2013-03-04-marikana-aftermath-as-the-commission-plays-on-theres-still-no-equality-before-the-law/,200d1e7f62d12825537331e5046be2e9c3898cf2c2c983a33bdc8be89e609aca,074b17cfd2eeb934733ea6b137f68f0b74b36595db380e7d15ebedce21a7908e,2205
DISC-MEDIA-0098,Marikana Commission Why Did Non Employees Join The Strike,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-14-marikana-commission-why-did-non-employees-join-the-strike/,https://www.dailymaverick.co.za/article/2013-03-14-marikana-commission-why-did-non-employees-join-the-strike/,906c2bf9e77720dc783066376d2c68f7815ecccec20837d0cf04759c3eaa55b9,9d8c80d0358e8504916dbbeba4955d7951d485eb1f101e75c3091a8fac55aa5d,922
DISC-MEDIA-0099,Marikana How Much And When Did Zuma Know,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-18-marikana-how-much-and-when-did-zuma-know/,https://www.dailymaverick.co.za/article/2013-03-18-marikana-how-much-and-when-did-zuma-know/,13600295f3ddd1e5301f0b69a4b40bf8f18966098619e5959e5c7efabf2cc88a,5306795322844ddf270a28e58741e2887c7673b6e82e9bba6a96cb7c96078067,1121
DISC-MEDIA-0100,Farlams Site Visit Brings Community Closer To Commission,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-22-farlams-site-visit-brings-community-closer-to-commission/,https://www.dailymaverick.co.za/article/2013-03-22-farlams-site-visit-brings-community-closer-to-commission/,031c7f19c78a1bd4391e5117bf3ce7b0f91aa45e593275fb8ea8ea959ccac946,b5b1907cf75bef7b7ac3bfdf362a09cd11eccdd6a6b5939c0f92d9333059750c,819
DISC-MEDIA-0101,Analysis The Future Of South Africas Labour Market Post Marikana,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-25-analysis-the-future-of-south-africas-labour-market-post-marikana/,https://www.dailymaverick.co.za/article/2013-03-25-analysis-the-future-of-south-africas-labour-market-post-marikana/,6c4b6ea3ac8593bddf1b164ebc23632fd3906bbcad5b5204e7f1101904dbacb6,bf587e523b9b73e6e0a6ec81b39a09032555fd13c8bd239cabe92f719dd68e00,1080
DISC-MEDIA-0102,Born In Post Marikana Anger Workers Socialist Party Enters Sa Politics,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-25-born-in-post-marikana-anger-workers-socialist-party-enters-sa-politics/,https://www.dailymaverick.co.za/article/2013-03-25-born-in-post-marikana-anger-workers-socialist-party-enters-sa-politics/,a1bcaf031028a0bb8faef98d8149e310ccb04a1cfc16cbacd5cba0b8a34ee374,131f7f3e7e2cd1246854c28119dd6d20b8b462f34a6000a8f985fb03ba151298,1787
DISC-MEDIA-0103,Marikana Commission Phiyega Continues To Play Dumb,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-27-marikana-commission-phiyega-continues-to-play-dumb/,https://www.dailymaverick.co.za/article/2013-03-27-marikana-commission-phiyega-continues-to-play-dumb/,7fd2334e5ceb3d536548e0201e07a64d509793b67a1c30346798d1266953d8f8,6d47e53a36cb92f79db6e34c651351444d270f9206e712131548569681947526,841
DISC-MEDIA-0104,Marikana Commission Why Did Apartheid Lessons Not Inform Police Action On 16 August,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-03-28-marikana-commission-why-did-apartheid-lessons-not-inform-police-action-on-16-august/,https://www.dailymaverick.co.za/article/2013-03-28-marikana-commission-why-did-apartheid-lessons-not-inform-police-action-on-16-august/,d95ed15d7b3757d453195bddabc457baa2b2328754a4dbcbbf346cead02f7410,e00b43061362a4bd23ea6a7333fe2d56982c5de6f4a7e1a0e3cf885b5ab004a7,1035
DISC-MEDIA-0105,Marikana Commission As Bizos Cross Exam Ends Phiyega Is Still Not Forthcoming,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-04-03-marikana-commission-as-bizos-cross-exam-ends-phiyega-is-still-not-forthcoming/,https://www.dailymaverick.co.za/article/2013-04-03-marikana-commission-as-bizos-cross-exam-ends-phiyega-is-still-not-forthcoming/,845d490c2179d1f58d5afce32fc2c41008834942c73fd5878680ca663fdba5ae,086217a8c80fe573cf255d0ad7cf4265604163a47823d9cd68e329f722c6cd9b,984
DISC-MEDIA-0106,Marikana Commission Move To Pretoria Halts As Phiyega Grilling Continues,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-04-04-marikana-commission-move-to-pretoria-halts-as-phiyega-grilling-continues/,https://www.dailymaverick.co.za/article/2013-04-04-marikana-commission-move-to-pretoria-halts-as-phiyega-grilling-continues/,c14683a4b67bde55b2a1cbed2e9668d160a315899a6eeda9730d11ea97dfc428,da2bd0bdda039df3c5f218f19426bf38939632ac81457b20c7017388b4ecd60f,883
DISC-MEDIA-0107,Marikana Commission Zooms In On Phiyegas Changed Affidavit,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-04-05-marikana-commission-zooms-in-on-phiyegas-changed-affidavit/,https://www.dailymaverick.co.za/article/2013-04-05-marikana-commission-zooms-in-on-phiyegas-changed-affidavit/,14825cba8c8e020af46468d7d6d65ecfe447bf9465ab313f9ae58af6b05bfc86,b76316f09873c684f325a696365f32b4f1eb505d9ed4a9c0a60afd7e478ed0ff,861
DISC-MEDIA-0108,In Pictures The Children Of Marikana,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-04-12-in-pictures-the-children-of-marikana/,https://www.dailymaverick.co.za/article/2013-04-12-in-pictures-the-children-of-marikana/,6bd39029aa3cf7d685472d4b8ffd26b382586887824088bb22a6411148fa7742,94637360e9ce42fc5d8d3825197e96105a9c3f02c768bfb141e27fcff668182e,396
DISC-MEDIA-0109,Marikana Commission Continues As Does The Grilling Of Riah Phiyega,2013,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2013-04-17-marikana-commission-continues-as-does-the-grilling-of-riah-phiyega/,https://www.dailymaverick.co.za/article/2013-04-17-marikana-commission-continues-as-does-the-grilling-of-riah-phiyega/,16efc8ec86989702b3f05cbd8dbbbd5f1ff3237a0f4f9f2288187463e3ff5822,f4ad6cbb6237eff66e376b53bb5c90615da3bf8f03304759e3cd67facda06826,831
