candidate_id,title,year,publisher,url,final_url,prescreen_bucket,original_triage_status,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0476,Lonmin Plans To Cut 4 100 Workers As It Closes Platinum Mines,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-21,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-21,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,b20bca1c5499de3c81299641ae0c11e11562ea958b64cb65efecc947291eebc2,retrieved_extracted,,2019-05-21,425,b20bca1c5499de3c81299641ae0c11e11562ea958b64cb65efecc947291eebc2,3,,0,worker_miner,3,1,,0,0,earnings_results;funding_debt;transaction,4,3,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0477,Lonmin Plans To Cut 4 100 Workers As It Closes Platinum Mines,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-31,https://www.engineeringnews.co.za/article/lonmin-plans-to-cut-4-100-workers-as-it-closes-platinum-mines-2019-05-31,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2019-05-31,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0478,Lonmin Positive Of Improvements After Rationalisation,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-positive-of-improvements-after-rationalisation-2016-08-01,https://www.engineeringnews.co.za/article/lonmin-positive-of-improvements-after-rationalisation-2016-08-01,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,ea23fdb7d4b40b26d286843b257075e8769d0ea2a3f99443d73e3b35a8792b93,retrieved_extracted,,2016-08-01,736,ea23fdb7d4b40b26d286843b257075e8769d0ea2a3f99443d73e3b35a8792b93,5,,0,wage,1,1,,0,0,earnings_results;production_output,11,2,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0479,Lonmin Profile,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-profile-2017-03-14,https://www.engineeringnews.co.za/article/lonmin-profile-2017-03-14,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,149b8dfa1c2690fae3c501d607639420f49951d9981b2d7c24662c9f0b1ce4eb,retrieved_extracted,,2017-03-14,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0480,Lonmin Q1 2014 Mining Production Down 10 Will Revise Full Year Guidance As Result Of Strikes,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-q1-2014-mining-production-down-10-will-revise-full-year-guidance-as-result-of-strikes-2014-01-30,https://www.engineeringnews.co.za/article/lonmin-q1-2014-mining-production-down-10-will-revise-full-year-guidance-as-result-of-strikes-2014-01-30,lonmin_only_title_review,priority_manual_review_case_signal,396f6738d4eea771b916be6808589f3a3700585532b8df9e0d4be6e3003b275d,retrieved_extracted,,2014-01-30,822,396f6738d4eea771b916be6808589f3a3700585532b8df9e0d4be6e3003b275d,7,marikana,3,strike;worker_miner;wage;union,7,4,,0,0,earnings_results;production_output;transaction;exploration_project,26,4,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0481,Lonmin Raises Full Year Output Guidance To 700 000 Oz,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-raises-full-year-output-guidance-to-700-000-oz-2013-05-13,https://www.engineeringnews.co.za/article/lonmin-raises-full-year-output-guidance-to-700-000-oz-2013-05-13,lonmin_only_title_review,manual_review_possible_case_signal,d20105753bba5502ae00484923983170fd45b49160b43b2bacd03d040ea93551,retrieved_extracted,,2013-05-13,1268,d20105753bba5502ae00484923983170fd45b49160b43b2bacd03d040ea93551,13,marikana,1,worker_miner;wage;union;protest_unrest,19,4,commission_inquiry,1,1,earnings_results;production_output;funding_debt;transaction;dividend_rights;commodity_market,16,6,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0482,Lonmin Receives Bank Support For Pandora Jv Acquisition,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-receives-bank-support-for-pandora-jv-acquisition-2017-10-06,https://www.engineeringnews.co.za/article/lonmin-receives-bank-support-for-pandora-jv-acquisition-2017-10-06,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,a92f0ae1d60a0458b64ebbe86019ad395ce2a298a1257bb04f53c2805bfd9343,retrieved_extracted,,2017-10-06,512,a92f0ae1d60a0458b64ebbe86019ad395ce2a298a1257bb04f53c2805bfd9343,6,,0,,0,0,,0,0,earnings_results;funding_debt;transaction;exploration_project,10,4,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0483,Lonmin Reports Fatality After E1 Shaft Tramming Accident,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-after-e1-shaft-tramming-accident-2016-11-11,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-after-e1-shaft-tramming-accident-2016-11-11,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,6822c1fb675dd31f209426c98d61090a366c6f1a7ca8a4a28b00dc8428db1787,retrieved_extracted,,2016-11-11,331,6822c1fb675dd31f209426c98d61090a366c6f1a7ca8a4a28b00dc8428db1787,3,,0,,0,0,,0,0,earnings_results;production_output;exploration_project,4,3,false,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0484,Lonmin Reports Fatality At Hossy Shaft,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-hossy-shaft-2015-05-20,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-hossy-shaft-2015-05-20,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,121fd81fca21170615ba990c18d793b83772d6d8693b12207ba70f5e3d8d972e,retrieved_extracted,,2015-05-20,403,121fd81fca21170615ba990c18d793b83772d6d8693b12207ba70f5e3d8d972e,3,,0,worker_miner;union,2,2,,0,0,share_price;earnings_results;exploration_project,6,3,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0485,Lonmin Reports Fatality At Jv Pandora E3 Shaft,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-jv-pandora-e3-shaft-2015-08-03,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-jv-pandora-e3-shaft-2015-08-03,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,8ee29de54a5782ee7eccaa97bbc118533d6918ff01c184ee84cbb70a54083a04,retrieved_extracted,,2015-08-03,349,8ee29de54a5782ee7eccaa97bbc118533d6918ff01c184ee84cbb70a54083a04,2,,0,worker_miner,1,1,,0,0,earnings_results;exploration_project,4,2,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0486,Lonmin Reports Fatality At Rowland Shaft,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-rowland-shaft-2016-05-09,https://www.engineeringnews.co.za/article/lonmin-reports-fatality-at-rowland-shaft-2016-05-09,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,0706b56abae8d61e9b522d0afadbff7d3f35b48d47c9e442a7b04c66d4cb0914,retrieved_extracted,,2016-05-09,322,0706b56abae8d61e9b522d0afadbff7d3f35b48d47c9e442a7b04c66d4cb0914,2,,0,worker_miner;shooting_death,2,2,,0,0,earnings_results;exploration_project,4,2,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0487,Lonmin Reports Good Progress In Rightsizing The Business,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-good-progress-in-rightsizing-the-business-2016-01-28,https://www.engineeringnews.co.za/article/lonmin-reports-good-progress-in-rightsizing-the-business-2016-01-28,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,014a0e0bef02f019321adbdf425458994481cb68bef9c6da7da57729ca2b4600,retrieved_extracted,,2016-01-28,701,014a0e0bef02f019321adbdf425458994481cb68bef9c6da7da57729ca2b4600,7,,0,worker_miner;wage,4,2,,0,0,share_price;earnings_results;production_output;exploration_project,10,4,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0488,Lonmin Reports Increased Q3 Pgm Sales Despite Lower Production,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-reports-increased-q3-pgm-sales-despite-lower-production-2018-07-27,https://www.engineeringnews.co.za/article/lonmin-reports-increased-q3-pgm-sales-despite-lower-production-2018-07-27,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,01bae8f5d844d18849d49fa1045b2ab3789d938c86eb4ef1f64f6da1364caa7d,retrieved_extracted,,2018-07-27,569,01bae8f5d844d18849d49fa1045b2ab3789d938c86eb4ef1f64f6da1364caa7d,7,,0,worker_miner,2,1,,0,0,share_price;earnings_results;production_output;transaction;exploration_project,13,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0489,Lonmin Returns To Profitability Ahead Of Sibanye Stillwater Merger,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-11-29,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-11-29,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,2f9ff3e76730c2fb28119ad5f672f7c3f80e94627d7393ba5add54a5df9a6ba3,retrieved_extracted,,2018-11-29,990,2f9ff3e76730c2fb28119ad5f672f7c3f80e94627d7393ba5add54a5df9a6ba3,18,,0,worker_miner,1,1,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,31,7,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0490,Lonmin Returns To Profitability Ahead Of Sibanye Stillwater Merger,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-12-07,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-ahead-of-sibanye-stillwater-merger-2018-12-07,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2018-12-07,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,true,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0491,Lonmin Returns To Profitability But Lowers 2017 Sales Guidance,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-14,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-14,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,2a6a9c63268796b28c4723b86cfea9718078d38e00db9f063450d8da4c181740,retrieved_extracted,,2016-11-14,852,2a6a9c63268796b28c4723b86cfea9718078d38e00db9f063450d8da4c181740,7,,0,worker_miner,3,1,,0,0,earnings_results;production_output;transaction;exploration_project;commodity_market,23,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0492,Lonmin Returns To Profitability But Lowers 2017 Sales Guidance,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-25,https://www.engineeringnews.co.za/article/lonmin-returns-to-profitability-but-lowers-2017-sales-guidance-2016-11-25,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,f278d13c87b1adf7b32af0727f508ad5c949b5c1d4c787ac4097b10ef498697c,retrieved_extracted,,2016-11-25,848,f278d13c87b1adf7b32af0727f508ad5c949b5c1d4c787ac4097b10ef498697c,7,,0,worker_miner,3,1,,0,0,earnings_results;production_output;transaction;exploration_project;commodity_market,24,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0493,Lonmin Rights Issue Undersubscribed,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-rights-issue-undersubscribed-2015-12-11,https://www.engineeringnews.co.za/article/lonmin-rights-issue-undersubscribed-2015-12-11,lonmin_only_title_review,manual_review_possible_case_signal,c8d08b1dc9c2f57e55f6c7514fee915217d0802ba96056e92f8ca081015d1b0b,retrieved_extracted,,2015-12-11,579,c8d08b1dc9c2f57e55f6c7514fee915217d0802ba96056e92f8ca081015d1b0b,4,bapo,1,worker_miner,1,1,community,1,1,share_price;earnings_results;dividend_rights,19,3,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0494,Lonmin Saves R15M A Year By Reducing Compressed Air Consumption,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-saves-r15m-a-year-by-reducing-compressed-air-consumption-2018-11-26,https://www.engineeringnews.co.za/article/lonmin-saves-r15m-a-year-by-reducing-compressed-air-consumption-2018-11-26,lonmin_only_title_review,priority_manual_review_case_signal,9d12541e391574584693c480bd899b0f85c433ba9cbefeb42ad332304459c2ae,retrieved_extracted,,2018-11-26,769,9d12541e391574584693c480bd899b0f85c433ba9cbefeb42ad332304459c2ae,11,marikana,5,worker_miner,1,1,,0,0,earnings_results;production_output;exploration_project,6,3,false,false,false,case_term_low_context_review,Case/place term occurs but context is too weak to distinguish substantive case treatment from place/project/incidental use.,,,
DISC-MEDIA-0495,Lonmin Says Amcu Arbitration Postponed Until July,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-amcu-arbitration-postponed-until-july-2013-06-26,https://www.engineeringnews.co.za/article/lonmin-says-amcu-arbitration-postponed-until-july-2013-06-26,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,3fc617ddd47d70e9f56edc542af10bd40eea1e6eccc0ea9ba2648dbcafa79c74,retrieved_extracted,,2013-06-26,463,3fc617ddd47d70e9f56edc542af10bd40eea1e6eccc0ea9ba2648dbcafa79c74,4,,0,strike;worker_miner;union,12,3,commission_inquiry,1,1,earnings_results,2,1,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0496,Lonmin Says Court Sanctions Scheme Of Arrangement,2019,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-court-sanctions-scheme-of-arrangement-2019-06-07,https://www.engineeringnews.co.za/article/lonmin-says-court-sanctions-scheme-of-arrangement-2019-06-07,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,4ca839dbe5c87f2c65bf6b92a15ae997afc2aa77d718f0230a3567a64cfb49ac,retrieved_extracted,,2019-06-07,374,4ca839dbe5c87f2c65bf6b92a15ae997afc2aa77d718f0230a3567a64cfb49ac,4,,0,worker_miner,1,1,,0,0,share_price;earnings_results,4,2,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0497,Lonmin Says Num Brings Court Application Date Set For July 10,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-num-brings-court-application-date-set-for-july-10-2013-07-08,https://www.engineeringnews.co.za/article/lonmin-says-num-brings-court-application-date-set-for-july-10-2013-07-08,lonmin_only_title_review,priority_manual_review_case_signal,f34237765166096f547fbc2636d80a3d4473cfc049a10f751ca1ca54c9e2daca,retrieved_extracted,,2013-07-08,709,f34237765166096f547fbc2636d80a3d4473cfc049a10f751ca1ca54c9e2daca,9,marikana,2,worker_miner;union;protest_unrest,34,3,commission_inquiry,1,1,earnings_results,3,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0498,Lonmin Says Significant Safety Records Achieved At Marikana,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,https://www.engineeringnews.co.za/article/lonmin-says-significant-safety-records-achieved-at-marikana-2013-01-24,explicit_case_title_review,priority_manual_review_case_signal,3cba78da10e0cd0e3a597b5c2d10004487478106c1cee49599c94d964a0c442c,retrieved_extracted,,2013-01-24,463,3cba78da10e0cd0e3a597b5c2d10004487478106c1cee49599c94d964a0c442c,3,marikana,2,,0,0,,0,0,earnings_results;exploration_project,3,2,false,false,false,case_term_low_context_review,Case/place term occurs but context is too weak to distinguish substantive case treatment from place/project/incidental use.,,,
DISC-MEDIA-0499,Lonmin Secures 50M Funding For Tailings Project,2016,Engineering News,https://www.engineeringnews.co.za/article/lonmin-secures-50m-funding-for-tailings-project-2016-08-18,https://www.engineeringnews.co.za/article/lonmin-secures-50m-funding-for-tailings-project-2016-08-18,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,cc5e1d8ccf56ff32b838e5a4be9206ba82ca802e25e61bc23bc86ccf93710829,retrieved_extracted,,2016-08-18,458,cc5e1d8ccf56ff32b838e5a4be9206ba82ca802e25e61bc23bc86ccf93710829,6,,0,worker_miner,1,1,,0,0,earnings_results;production_output;funding_debt;exploration_project,22,4,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0500,Lonmin Sells Petrozim Stake,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-sells-petrozim-stake-2018-06-29,https://www.engineeringnews.co.za/article/lonmin-sells-petrozim-stake-2018-06-29,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,f61691b43d2522b8b1a22ec39aa8c866a3baf291925e7bb6db4f2241a23d1d70,retrieved_extracted,,2018-06-29,358,f61691b43d2522b8b1a22ec39aa8c866a3baf291925e7bb6db4f2241a23d1d70,2,,0,worker_miner,1,1,,0,0,earnings_results;transaction,6,2,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0501,Lonmin Sells Stake In Canadian Junior Wallbridge To Eric Sprott,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-sells-stake-in-canadian-junior-wallbridge-to-eric-sprott-2018-10-02,https://www.engineeringnews.co.za/article/lonmin-sells-stake-in-canadian-junior-wallbridge-to-eric-sprott-2018-10-02,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,4afd728348627c07a04df88b2912fe817312fbd051ddd7f97deccd18bd4407ef,retrieved_extracted,,2018-10-02,488,4afd728348627c07a04df88b2912fe817312fbd051ddd7f97deccd18bd4407ef,3,,0,worker_miner,1,1,,0,0,share_price;earnings_results;production_output;transaction;exploration_project,15,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0502,Lonmin Shanduka Black Umbrellas Partnership Contributes Positively To Small Business Development,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shanduka-black-umbrellas-partnership-contributes-positively-to-small-business-development-2015-10-09,https://www.engineeringnews.co.za/article/lonmin-shanduka-black-umbrellas-partnership-contributes-positively-to-small-business-development-2015-10-09,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,a3bf96bb8fece34ee55fa07b9408092d8d2c7e3623d56999ab4ca4a2ed241314,retrieved_extracted,,2015-10-09,803,a3bf96bb8fece34ee55fa07b9408092d8d2c7e3623d56999ab4ca4a2ed241314,8,,0,,0,0,community,9,1,earnings_results;funding_debt;exploration_project;commodity_market,6,4,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0503,Lonmin Share Price Rises As Company Reports Higher Fy Production Earnings,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-11,https://www.engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-11,lonmin_only_title_review,manual_review_possible_case_signal,0c66a811dc9e7796021e8e33301a7f702134b92fcb838b114ac0de9de3348eda,retrieved_extracted,,2013-11-11,845,0c66a811dc9e7796021e8e33301a7f702134b92fcb838b114ac0de9de3348eda,8,marikana,1,strike;worker_miner;shooting_death;wage;protest_unrest,8,5,housing;community,6,2,share_price;earnings_results;production_output;dividend_rights,22,4,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0504,Lonmin Share Price Rises As Company Reports Higher Fy Production Earnings,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-22,https://www.engineeringnews.co.za/article/lonmin-share-price-rises-as-company-reports-higher-fy-production-earnings-2013-11-22,lonmin_only_title_review,manual_review_possible_case_signal,50eb56565dcf8f3b204c99ef6cc07eebca303c8e9ebcbbb0166061de0a30f2d7,retrieved_extracted,,2013-11-22,835,50eb56565dcf8f3b204c99ef6cc07eebca303c8e9ebcbbb0166061de0a30f2d7,7,marikana,1,strike;worker_miner;shooting_death;wage;protest_unrest,8,5,housing;community,6,2,share_price;earnings_results;production_output;dividend_rights,23,4,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0505,Lonmin Shares Rise As Workers Help Prevent Shaft Closure,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-as-workers-help-prevent-shaft-closure-2014-11-13,https://www.engineeringnews.co.za/article/lonmin-shares-rise-as-workers-help-prevent-shaft-closure-2014-11-13,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,477d7030f76ca53fc020920ef48f550f60f2da9a6c7c8960b3da59fae18d56b3,retrieved_extracted,,2014-11-13,321,477d7030f76ca53fc020920ef48f550f60f2da9a6c7c8960b3da59fae18d56b3,2,,0,worker_miner,1,1,,0,0,share_price;earnings_results;exploration_project,4,3,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0506,Lonmin Shares Rise On R2Bn Cost Cut Plan With Worker Help Preventing Shaft Shut,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-10,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-10,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,08dfe647702c0f2e888f2a1b3161e2618b9d0d21fc77ef7467a3e651d465318c,retrieved_extracted,,2014-11-10,1157,08dfe647702c0f2e888f2a1b3161e2618b9d0d21fc77ef7467a3e651d465318c,6,,0,strike;worker_miner;union,9,3,,0,0,share_price;earnings_results;production_output;funding_debt;exploration_project,32,5,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0507,Lonmin Shares Rise On R2Bn Cost Cut Plan With Worker Help Preventing Shaft Shut,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-21,https://www.engineeringnews.co.za/article/lonmin-shares-rise-on-r2bn-cost-cut-plan-with-worker-help-preventing-shaft-shut-2014-11-21,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,93195fb7ccbf503850fcc2130b69599aeb366f4f5b369c32d8f9c89daea918c4,retrieved_extracted,,2014-11-21,1152,93195fb7ccbf503850fcc2130b69599aeb366f4f5b369c32d8f9c89daea918c4,6,,0,strike;worker_miner;union,7,3,,0,0,share_price;earnings_results;production_output;funding_debt;exploration_project,32,5,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0508,Lonmin Sheds 1 400 Jobs As Cost Cutting Programme Gets Under Way,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-08-27,https://www.engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-08-27,lonmin_only_title_review,manual_review_possible_case_signal,a84fdc8aa68342b752638d3bea3bc319a1015a8fbc5f49d899763812974d10d5,retrieved_extracted,,2015-08-27,630,a84fdc8aa68342b752638d3bea3bc319a1015a8fbc5f49d899763812974d10d5,5,marikana,1,,0,0,,0,0,earnings_results;production_output;exploration_project,7,3,false,false,false,case_term_low_context_review,Case/place term occurs but context is too weak to distinguish substantive case treatment from place/project/incidental use.,,,
DISC-MEDIA-0509,Lonmin Sheds 1 400 Jobs As Cost Cutting Programme Gets Under Way,2015,Engineering News,https://www.engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-09-04,https://www.engineeringnews.co.za/article/lonmin-sheds-1-400-jobs-as-cost-cutting-programme-gets-under-way-2015-09-04,lonmin_only_title_review,manual_review_possible_case_signal,f5f08a6ae4bd2a7a01c30d727d0430bc1e995898a7077e7c1afa0a2b62a81e36,retrieved_extracted,,2015-09-04,630,f5f08a6ae4bd2a7a01c30d727d0430bc1e995898a7077e7c1afa0a2b62a81e36,5,marikana,1,,0,0,,0,0,earnings_results;production_output;exploration_project,7,3,false,false,false,case_term_low_context_review,Case/place term occurs but context is too weak to distinguish substantive case treatment from place/project/incidental use.,,,
DISC-MEDIA-0510,Lonmin Shuts Down Two Furnaces,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-shuts-down-two-furnaces-2013-04-30,https://www.engineeringnews.co.za/article/lonmin-shuts-down-two-furnaces-2013-04-30,lonmin_only_title_review,manual_review_possible_case_signal,de48bff784096adabfeb97729f2b6d3af8f7e0c33ef08fd74e3dbca03a3e8e9d,retrieved_extracted,,2013-04-30,454,de48bff784096adabfeb97729f2b6d3af8f7e0c33ef08fd74e3dbca03a3e8e9d,3,marikana,1,,0,0,,0,0,earnings_results;exploration_project,9,2,false,false,false,case_term_low_context_review,Case/place term occurs but context is too weak to distinguish substantive case treatment from place/project/incidental use.,,,
