record_id,source_phase,title,year,publisher,url,fetch_status,fetch_error,extraction_method,fresh_words,fresh_sha256,global_extraction_collision,usable_for_textwide_similarity
SAT8-MEDIA-006,prior_screened_300,"Marikana report: Despite the release promise, pressure on Zuma persists",2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-27-marikana-report-despite-the-release-promise-pressure-on-zuma-persists/,retrieved_extracted,,trafilatura,1367,21fd40a9038ca3ed16c8ee10956519ff859efa0f2c3d89ceec319892493f21b4,false,true
WEB-MEDIA-002,prior_screened_300,Marikana and the many faces of justice,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-22-marikana-and-the-many-faces-of-justice/,retrieved_extracted,,trafilatura,885,9a9ab163828f0bda2e9222878f779d2c05d6e281dd09b780b69fa412d2d2854f,false,true
WEB-MEDIA-003,prior_screened_300,Marikana massacre commemorated with second yearly memorial lecture,2021,Mining Weekly,https://www.miningweekly.com/article/marikanamassacre-commemorated-with-second-yearly-memorial-lecture-2021-08-17,retrieved_extracted,,trafilatura,1156,42b2ada017e412ee67a697c5dc952a09dcb9108f0cdf7f9939062f087010fdc4,false,true
WEB-MEDIA-004,prior_screened_300,Sibanye continues to make reparations at Marikana,2022,Mining Weekly,https://www.miningweekly.com/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,retrieved_extracted,,trafilatura,1582,5462b3d466bce5e28b7d7bf963a67924b920c8eb683d5af1f452ea1caf81bcbb,false,true
WEB-MEDIA-007,prior_screened_300,After the Bell: South African miners are by no means earning the 'slave wages' asserted by Amcu leader,2023,Daily Maverick,https://www.dailymaverick.co.za/article/2023-12-10-after-the-bell-sa-miners-are-by-no-means-earning-the-slave-wages-asserted-by-amcus-mathunjwa/,retrieved_extracted,,trafilatura,1017,81608b42685e7dc228970c5de6fa8d4c0c4903308d78ad83529b308ab6cbb31b,false,true
EXP-NGO-001,prior_screened_300,Coping with Unsustainability: Policy Gap 7 – Lonmin 2003–2012,2013,Bench Marks Foundation,https://www.bench-marks.org.za/wp-content/uploads/2021/02/lonmin_report_print-1.pdf,retrieved_extracted,,pypdf,26644,e77a38ef8af75b55db89da538d6419fef4bc388c297d77129e32336e4fd6bea8,false,true
EXP-NGO-002,prior_screened_300,"Platinum for the World Market, Iron Shacks for the Workers: Living and Working Conditions in Marikana Five Years After the Massacre",2017,Bread for the World / Bench Marks Foundation,https://www.brot-fuer-die-welt.de/fileadmin/mediapool/blogs/Dossing_Helle/platinum_for_the_world.final_.pdf,retrieved_extracted,,pypdf,20808,865017d984ea2c9180071d4909a2207365f599ae1351b252628278f3e3dce4ba,false,true
EXP-NGO-003,prior_screened_300,Lonmin Social and Labour Plan Analysis: Qualitative and Quantitative Assessment,2014,South African Human Rights Commission / Marikana Commission,https://sahrc.org.za/home/21/files/Lonmin%20Social%20and%20Labour%20Plan%20Analysis%20Qualitative%20and%20Quantitative%20Assessment%20(Final)[1].pdf,retrieved_extracted,,pypdf,16506,c13dc8f92649b816ad71720506808ebc77c4f5c7cfd32bdece77c009f1c93e7d,false,true
EXP-NGO-004,prior_screened_300,"Nothing has changed for the better, things are worse",2022,Bench Marks Foundation,https://www.bench-marks.org.za/nothing-has-changed-for-the-better-things-are-worse/,retrieved_extracted,,trafilatura,5886,b9d909b2d04157b591135cf39183ec16debfcf6ed87cff46810a56e7f844fc21,false,true
EXP-NGO-005,prior_screened_300,Smoke and Mirrors: Lonmin's failure to address housing conditions at Marikana,2016,Amnesty International,https://www.amnesty.org/en/wp-content/uploads/2021/05/AFR5345522016ENGLISH.pdf,retrieved_extracted,,pypdf,30013,52f682dbf1c259cfb7f6935f6d95a2628acb78d2aa305d4387def6b7b1243bf5,false,true
EXP-NGO-006,prior_screened_300,Carrying the Costs: Human rights impacts in communities affected by platinum mining in South Africa,2018,Swedwatch with Bench Marks Foundation,https://www.bench-marks.org.za/wp-content/uploads/2021/02/carrying_the_costs.pdf,retrieved_extracted,,pypdf,16593,de93912379a291ac94c8ecd92b7b8ecb672a027f9595602ca45eb58a07121a17,false,true
EXP-NGO-008,prior_screened_300,SERI to represent AMCU at the Marikana Commission,2012,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/stories/seri_mediastatement_amcu_14sep12.pdf,retrieved_extracted,,pypdf,129,20f0462900a993adc3f51ea1d8c2582b52ea162ccaf7e24cbfa14f5926236326,false,true
EXP-NGO-009,prior_screened_300,Civil Society Statement Regarding the Killings at Marikana: A Demand for Justice and Truth,2012,SERI and South African civil-society organisations,https://www.seri-sa.org/images/stories/marikana_civil_society_statement_13_september_2012_.pdf,retrieved_extracted,,pypdf,1323,1ca97c6acd10f6800b5900eee9eea938f3a0f84eb69eadb8acbcf45e83c263f8,false,true
EXP-NGO-010,prior_screened_300,Police Intimidation of Witnesses at Marikana Commission of Inquiry,2012,Socio-Economic Rights Institute of South Africa,https://abahlali.org/node/9299/,retrieved_extracted,,trafilatura,550,bced90f74af3fb30a420976bce27d64be1503bb8917bf48b09f235837c1c2d25,false,true
EXP-NGO-011,prior_screened_300,Families of Marikana deceased demand payment from SAPS,2013,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/stories/Marikana_damages_pressrelease_28Feb13_final.pdf,retrieved_extracted,,pypdf,386,8e0bb43eb5b97ae5778b4b4f36bf2e7170683ad7948b1f5700be43fa527219b7,false,true
EXP-NGO-013,prior_screened_300,Families of slain Marikana miners want the truth about massacre to be revealed,2020,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/SERI_Statement-Marikana_families_want_the_truth_revealed.pdf,retrieved_extracted,,pypdf,351,8fd1701a664fb6c50f32eb8c5c1b44fcd71e988bb9210d302dfa65b473612c36,false,true
EXP-NGO-014,prior_screened_300,"Eight years since Marikana, the brutality and lack of accountability continues",2020,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/SERI_Press_statement_Marikana_8th_anniversary_FINAL.pdf,retrieved_extracted,,pypdf,451,c8184475367f9eb25b02ca432c48792ff04970fd94a21a49dfaa4e6b06c4404b,false,true
EXP-NGO-015,prior_screened_300,SERI commemorates the 9th anniversary of the Marikana massacre,2021,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/index.php/more-news/1185-advocacy-seri-commemorates-the-9th-anniversary-of-the-marikana-massacre-15-september-2021,retrieved_extracted,,trafilatura,788,487502314f8eb18e3857c59bf4e5f07dc05258403e26488bbf74c943de4e8a51,false,true
EXP-NGO-016,prior_screened_300,Ten years since the Marikana massacre,2022,Socio-Economic Rights Institute of South Africa,https://seri-sa.org/images/SERI_Press_statement__10_years_since_Marikana_FINAL.pdf,retrieved_extracted,,pypdf,585,bffc92cfd7975028ff8596c4040b70ec3fb46e0e5947eb4fcfda179102669c4c,false,true
EXP-NGO-017,prior_screened_300,11 years later: The victims of the Marikana Massacre still await justice,2023,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/Final_SERI_Press_statement__Marikana_11th_anniversary.pdf,retrieved_extracted,,pypdf,1010,a9cfb72431d676cf0e5758ebc5e21686be42484ebffe1b14d1f8a54741f36e1a,false,true
EXP-NGO-018,prior_screened_300,Marikana: Response to Solicitor General's Media Briefing,2023,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/FINAL_SERI_Press_statement__Marikana_claims_2023_20230818.pdf,retrieved_extracted,,pypdf,1218,f781838fdf4c31cdf73a9b8200e543c2cb7b850c33b40f0872f4499cb8fa3c91,false,true
EXP-NGO-019,prior_screened_300,South Africa: Marikana mine killings inquiry must be robust and visibly impartial,2012,Amnesty International,https://www.amnesty.org.uk/knowledge-hub/all-resources/south-africa-marikana-mine-killings-inquiry-must-be-robust-and-visibly-impartial/,retrieved_extracted,,trafilatura,594,5f08199c5434c9ced792e14a07b3292a5f5641e365bf9c6a650f4d9240427d76,false,true
EXP-NGO-020,prior_screened_300,South Africa: Unlawful force and the pattern of concealment: Barriers to accountability for the killings at Marikana,2014,Amnesty International,https://www.amnesty.org/en/wp-content/uploads/2023/05/AFR530042014ENGLISH.pdf,retrieved_extracted,,pypdf,7158,9d579c8881f164feb195535f0682b9f291c6559ef1a5c1038713a02de4513597,false,true
EXP-NGO-021,prior_screened_300,South Africa: President Zuma must urgently make Marikana findings public,2015,Amnesty International,https://www.amnesty.org/en/latest/news/2015/03/south-africa-president-zuma-marikana-findings/,retrieved_extracted,,trafilatura,1061,bf304a8442dc7258e28c85e5f08c04243edb59a4f22ada4fcb5a2b4c136893f1,false,true
EXP-NGO-022,prior_screened_300,South Africa: Marikana Commission Report only partly addresses accountability leaving families with a long struggle for closure,2015,Amnesty International,https://www.amnesty.org/en/wp-content/uploads/2023/06/AFR5321112015ENGLISH.pdf,retrieved_extracted,,pypdf,1223,5b8c3be5fe328157f03f44225a886f553f4120f6a856c2d4a908d23ee1b171c1,false,true
EXP-NGO-023,prior_screened_300,South Africa: Suspend those behind the Marikana killings and subsequent cover-up,2015,Amnesty International,https://www.amnesty.org/en/latest/news/2015/08/south-africa-suspend-those-behind-the-marikana-killings-and-subsequent-cover-up/,retrieved_extracted,,trafilatura,676,ff69776bba03de3a9cc70621340a0e406ea28a0987792242f5ef68a52960bef4,false,true
EXP-NGO-024,prior_screened_300,Families request Marikana Report be released by Friday,2015,SERI / Legal Resources Centre,https://seri-sa.org/images/Marikana_PressStatement_27May15_FINAL.pdf,retrieved_extracted,,pypdf,512,c85838358c6bbc300320a6f1b1f1987b04a6f4b4829127a2a3a3e703823cf370,false,true
EXP-NGO-025,prior_screened_300,Families of Marikana mineworkers file civil claims against Government,2015,SERI / Legal Resources Centre / Wits Law Clinic,https://seri-sa.org/images/Marikana_PressStatement.pdf,retrieved_extracted,,pypdf,421,d6420a24983a682e0c3141c74a1ae498f8e09d987edd0967695003737da238c4,false,true
EXP-NGO-026,prior_screened_300,Constitutional Court dismisses Legal Aid appeal,2015,Socio-Economic Rights Institute of South Africa,https://seri-sa.org/images/MagidiwanaCCPress.pdf,retrieved_extracted,,pypdf,370,3fee4dccaed3616f2604140bcb858d172e1d8118ea0391a6ef847b24dc7b2f90,false,true
EXP-NGO-027,prior_screened_300,Marikana families left in the dark despite President’s assurances to the media,2015,Socio-Economic Rights Institute of South Africa,https://seri-sa.org/images/MarikanaSettlements.pdf,retrieved_extracted,,pypdf,452,52afad35194a53b236d529508ffbd9a713716e22c6cd92a91a6464fc9f5247f4,false,true
EXP-NGO-028,prior_screened_300,SERI stands by claims for damages made by the deceased miners' families against the state,2021,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/SERI_Press_statement__Marikana_Claims_FINAL.pdf,retrieved_extracted,,pypdf,1168,fa402cd396be0a442f3a438c68d8b3955046d7d104940ad4f2a4def3f9c5bfd6,false,true
EXP-NGO-029,prior_screened_300,Marikana Massacre 9th Commemoration,2021,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/FINAL_SERI_Press_statement__Marikana_9th_Commemoration.pdf,retrieved_extracted,,pypdf,595,f4478d15090870eccfb4ab28fc740c8760210f20f32f9466184ccd38a402882e,false,true
EXP-NGO-030,prior_screened_300,SERI welcomes the release of the Marikana Panel of Experts Report on Policing and Crowd Management,2021,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/SERI_Press_statement-Panel_of_Experts_report_-_FINAL.pdf,retrieved_extracted,,pypdf,699,bc887c9d23761aaf82b447fe3f472d155ffda69f3b05cb7402a2b48f2528a4cf,false,true
NGO-SAT-001,prior_screened_300,Update on the Criminal Proceedings against the police for the killing of 37 Miners on 13 & 16 August 2012,2018,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/index.php/more-news/822-marikana-update-on-the-criminal-proceedings-against-the-police-for-the-killing-of-37-miners-on-13-16-august-2012-13-august-2018,retrieved_extracted,,trafilatura,651,49c37d26ae853a41c72e5c5bf455c487d5d5cfce64719fde47afdf7012c5272e,false,true
NGO-SAT-002,prior_screened_300,Mining Forum of South Africa and another v Minister of Mineral Resources and others,2019,High Court of South Africa / CER legal archive,https://cer.org.za/virtual-library/judgments/high-courts/mining-forum-of-south-africa-and-another-v-minister-of-mineral-resources-and-others,retrieved_extracted,,trafilatura,274,d5b623a7bdfb49a446b382ee95f71a2c952b60ef0d006395c7b9f9a1f4292278,false,true
NGO-SAT2-001,prior_screened_300,Full Disclosure: The Truth about Corporate Environmental Compliance in South Africa,2015,Centre for Environmental Rights,https://fulldisclosure.cer.org.za/2015/download/CER-Full-Disclosure.pdf,retrieved_extracted,,pypdf,91846,2ab2e47c64061797f2832a6dda04f25d77e59a501478168d4f2239e39b3738c0,false,true
SERI-SAT2-001,prior_screened_300,Department of Justice is Misleading the Public about Marikana Families,2012,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/stories/press_statement_marikana_28oct12.pdf,retrieved_extracted,,pypdf,517,01d4fe14e970ddae66e1fa661d93eb74245ab9468d2b55b20a7ac551eed13b26,false,true
SERI-SAT2-002,prior_screened_300,SERI to seek international scrutiny of police action by the Marikana Commission of Inquiry,2012,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/stories/marikana_pressrelease_10oct12.pdf,retrieved_extracted,,pypdf,378,0a515de4a95a0c8fb06d059849f423a4d3b4b3e9993532eded3e34146a9d9670,false,true
SERI-SAT2-003,prior_screened_300,Families to make closing arguments before the Marikana Commission,2014,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/Marikana_press_statement_10Nov14.pdf,retrieved_extracted,,pypdf,1409,f3a281dae19d23926c72d6b2960a498c43f3fdcdbb32ba461518acae20e1bd30,false,true
SERI-SAT2-004,prior_screened_300,Marikana legal funding: correcting inaccurate reports,2014,Socio-Economic Rights Institute of South Africa,https://www.seri-sa.org/images/Marikana_PressStatement_20Jul14.pdf,retrieved_extracted,,pypdf,667,9365e98e65b99fc70b73f15dc30c0b795354b4ffa200c3e7b4446461cb2de05d,false,true
expanded_official_candidates__EXP-OFFICIAL-001,prior_screened_300,David Bruce Submissions to the Marikana Commission,2014,David Bruce / Marikana Commission,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-DaveBruce.pdf,retrieved_extracted,,pypdf,28695,445751fe135e51ee9f0a5e5721c8b8e6d8739c75f808dfe1c3e48dbd2363c87b,false,true
expanded_official_candidates__EXP-OFFICIAL-002,prior_screened_300,Mabelane Fundi Heads of Argument,2014,Mabelane Fundi / Marikana Commission,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-MabelaneFundi.pdf,retrieved_extracted,,pypdf,8164,d993a9cf69cd149bd64f66d37a72ccf7e584b71202e63f388af3b67f69864367,false,true
expanded_official_candidates__EXP-OFFICIAL-003,prior_screened_300,How can the South African Police Service prevent another Marikana?,2014,Gareth Newham / Institute for Security Studies,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Newham.pdf,retrieved_extracted,,pypdf,1740,75215b0805fa9f607cb4e84bbfc7957d2202f669cfbcbbdb9b5540e74541bf0f,false,true
expanded_official_candidates__EXP-OFFICIAL-004,prior_screened_300,Explaining violence in strikes,2014,Crispen Chinguno / SWOP,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Chinguno.pdf,retrieved_extracted,,pypdf,1271,5f013788ec94239c91736e4b4d22cbe4cbeb675f39fb1eb98dd4af2fe9d62d6b,false,true
expanded_official_candidates__EXP-OFFICIAL-005,prior_screened_300,Strike Violence: An Alternative Avenue,2014,Edward Webster / SWOP,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Webster.pdf,retrieved_extracted,,pypdf,1111,df538cc4fd37355b269ea256d4ee9af426c4d6033c9dc8f04025b8a9344a6269,false,true
expanded_official_candidates__EXP-OFFICIAL-006,prior_screened_300,Understanding the causes and re-thinking the future post the strike wave,2014,Gavin Hartford,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Hartford.pdf,retrieved_extracted,,pypdf,1189,b1fc61a596dbcd9302e64ba9fb2049856d2c20172e336e2bc972f728cc059720,false,true
expanded_official_candidates__EXP-OFFICIAL-007,prior_screened_300,Mining & Migrancy,2014,Francis Wilson,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,retrieved_extracted,,pypdf,1658,f2731e2cf63149ea549c4319765debc7881c6e4320470317d5e5f99f27baeda3,false,true
expanded_official_candidates__EXP-OFFICIAL-008,prior_screened_300,Workers Bypassing Unions: How to Respond?,2014,Ian Macun / Department of Labour,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-platinum.pdf,retrieved_extracted,,pypdf,1626,d9447c150ae6b0fd190f5c0eab46f9902cc963763b481786d72de0cb36eacff6,false,true
expanded_official_candidates__EXP-OFFICIAL-009,prior_screened_300,Resolving labour tensions in African mining – the effective regulation of industrial democracy,2014,John Brand,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-SAIIA-Roundtable.pdf,retrieved_extracted,,pypdf,1235,d976ee20af2b578e936c081f49c6082223b829d09719fcf8d8ad167e0e6e0519,false,true
expanded_official_candidates__EXP-OFFICIAL-010,prior_screened_300,Post-apartheid Trade Union Role and Weaknesses,2014,Sakhela Buhlungu / University of Cape Town,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-UCT.pdf,retrieved_extracted,,pypdf,332,b3d3cc2d8583a6d01e1537ce1d2a31cf505a234bae5ceb1a56284d3d339c5cd7,false,true
