candidate_id,publisher,url,canonical_url,year,title,prescreen_bucket,final_url,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
SEC-MEDIA-0169,Engineering News,https://www.engineeringnews.co.za/article/amcu-labour-case-in-court-2014-06-05,https://engineeringnews.co.za/article/amcu-labour-case-in-court-2014-06-05,2014,Amcu Labour Case In Court,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-labour-case-in-court-2014-06-05,retrieved_extracted,,2014-06-05,560,362913f291bf9ec04b14f9b36c50265e9aeef794373990c41e0087a1a526bac4,1,1,,0,strike;worker_miner;wage;union,26,4,,0,0,earnings_results,2,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0170,Engineering News,https://www.engineeringnews.co.za/article/amcu-labour-case-postponed-2014-02-24-1,https://engineeringnews.co.za/article/amcu-labour-case-postponed-2014-02-24-1,2014,Amcu Labour Case Postponed,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-labour-case-postponed-2014-02-24-1,retrieved_extracted,,2014-02-24,439,8ed33e0c89c794a74ca38c9fbfafd84cb05d7654da85f1bf8bd89af9bd1ad710,0,0,,0,worker_miner;union,10,2,justice_accountability,1,1,earnings_results,2,1,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0171,Engineering News,https://www.engineeringnews.co.za/article/amcu-laments-rise-in-covid-19-cases-calls-on-mining-companies-for-assistance-2021-01-04,https://engineeringnews.co.za/article/amcu-laments-rise-in-covid-19-cases-calls-on-mining-companies-for-assistance-2021-01-04,2021,Amcu Laments Rise In Covid 19 Cases Calls On Mining Companies For Assistance,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-laments-rise-in-covid-19-cases-calls-on-mining-companies-for-assistance-2021-01-04,retrieved_extracted,,2021-01-04,704,7c338e4f7f1387d59e008366e6be478351798e3607640b2f8e6adbf78a6d2a4e,0,0,,0,worker_miner;union,15,2,housing;community,3,2,earnings_results,2,1,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0172,Engineering News,https://www.engineeringnews.co.za/article/amcu-laments-tragic-start-to-new-year-2020-01-20,https://engineeringnews.co.za/article/amcu-laments-tragic-start-to-new-year-2020-01-20,2020,Amcu Laments Tragic Start To New Year,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-laments-tragic-start-to-new-year-2020-01-20,retrieved_extracted,,2020-01-20,445,72872af1567f47ad203366c31b4f68797451144f2439c11a68d22949f460bfab,0,1,,0,worker_miner;union,11,2,justice_accountability,1,1,earnings_results;exploration_project,3,2,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0173,Engineering News,https://www.engineeringnews.co.za/article/amcu-loses-recognition-status-at-samancor-2014-07-15,https://engineeringnews.co.za/article/amcu-loses-recognition-status-at-samancor-2014-07-15,2014,Amcu Loses Recognition Status At Samancor,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-loses-recognition-status-at-samancor-2014-07-15,retrieved_extracted,,2014-07-15,435,9977c0d49eefab5fba10c3578b5cad23ab4b1989c3f5b52ac3cf0ae3b0a962a1,0,0,,0,worker_miner;union,15,2,,0,0,earnings_results,2,1,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0174,Engineering News,https://www.engineeringnews.co.za/article/amcu-march-motorists-warned-to-stay-out-of-joburg-cbd-2019-01-22,https://engineeringnews.co.za/article/amcu-march-motorists-warned-to-stay-out-of-joburg-cbd-2019-01-22,2019,Amcu March Motorists Warned To Stay Out Of Joburg Cbd,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-march-motorists-warned-to-stay-out-of-joburg-cbd-2019-01-22,retrieved_extracted,,2019-01-22,694,d4db1c938a74cf6d35aafe393883f7395baa6059f7baa109ec925d9789a27dc7,1,10,,0,strike;worker_miner;wage;union,29,4,,0,0,earnings_results;transaction,3,2,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0175,Engineering News,https://www.engineeringnews.co.za/article/amcu-members-down-tools-at-lace-mine-2014-10-23,https://engineeringnews.co.za/article/amcu-members-down-tools-at-lace-mine-2014-10-23,2014,Amcu Members Down Tools At Lace Mine,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-members-down-tools-at-lace-mine-2014-10-23,retrieved_extracted,,2014-10-23,484,320960eac7795425670f0a25de767600405fe44a672edfae9d5a7d39421396b5,0,0,,0,strike;worker_miner;wage;union;protest_unrest,16,5,commission_inquiry,1,1,earnings_results;exploration_project,4,2,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0176,Engineering News,https://www.engineeringnews.co.za/article/amcu-members-still-on-strike-at-lace-mine-2014-11-11,https://engineeringnews.co.za/article/amcu-members-still-on-strike-at-lace-mine-2014-11-11,2014,Amcu Members Still On Strike At Lace Mine,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-members-still-on-strike-at-lace-mine-2014-11-11,retrieved_extracted,,2014-11-11,527,b901b5e750e101e07b48a638d1be6d28698f5f8b9b69e98034cc2ffd63d462eb,0,0,,0,strike;worker_miner;union;protest_unrest,17,4,,0,0,earnings_results;exploration_project,3,2,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0177,Engineering News,https://www.engineeringnews.co.za/article/amcu-members-strike-at-kroondal-mine-2016-05-27,https://engineeringnews.co.za/article/amcu-members-strike-at-kroondal-mine-2016-05-27,2016,Amcu Members Strike At Kroondal Mine,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-members-strike-at-kroondal-mine-2016-05-27,retrieved_extracted,,2016-05-27,483,f161fef5e6f30316c7c9d5e6b33ce08f93ce70cd713e9988ed324e5acdfbe095,0,4,,0,strike;worker_miner;union;protest_unrest,15,4,,0,0,earnings_results;transaction,3,2,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0178,Engineering News,https://www.engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,https://engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,2014,Amcu Miner Shot Dead In Limpopo Amplats,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-miner-shot-dead-in-limpopo-amplats-2014-02-10,retrieved_extracted,,2014-02-10,630,dc3d7e0078cf293c39078ae65fe142ce13e4ac557f9cb1c4f49c43893222c267,1,0,,0,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,38,7,commission_inquiry,1,1,earnings_results,2,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0179,Engineering News,https://www.engineeringnews.co.za/article/amcu-not-backing-down-on-demands-as-sibanye-strike-continues-2019-04-02,https://engineeringnews.co.za/article/amcu-not-backing-down-on-demands-as-sibanye-strike-continues-2019-04-02,2019,Amcu Not Backing Down On Demands As Sibanye Strike Continues,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-not-backing-down-on-demands-as-sibanye-strike-continues-2019-04-02,retrieved_extracted,,2019-04-02,693,a9a05b983060116e61f76163afc2d5719ba05b6de2f867c1b96c052d8f87b206,0,6,,0,strike;worker_miner;wage;union,32,4,,0,0,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0180,Engineering News,https://www.engineeringnews.co.za/article/amcu-now-driefontein-majority-union-targets-beatrix-rights-2013-07-12,https://engineeringnews.co.za/article/amcu-now-driefontein-majority-union-targets-beatrix-rights-2013-07-12,2013,Amcu Now Driefontein Majority Union Targets Beatrix Rights,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-now-driefontein-majority-union-targets-beatrix-rights-2013-07-12,retrieved_extracted,,2013-07-12,520,c8b1f35421560494d4035855b042f70ff1ab6e199442e5cf084623743e600c41,0,6,,0,worker_miner;union,21,2,,0,0,share_price;earnings_results,3,2,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0181,Engineering News,https://www.engineeringnews.co.za/article/amcu-num-granted-certificates-of-nonresolution-in-wage-talks-with-sibanye-2018-09-27,https://engineeringnews.co.za/article/amcu-num-granted-certificates-of-nonresolution-in-wage-talks-with-sibanye-2018-09-27,2018,Amcu Num Granted Certificates Of Nonresolution In Wage Talks With Sibanye,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-num-granted-certificates-of-nonresolution-in-wage-talks-with-sibanye-2018-09-27,retrieved_extracted,,2018-09-27,566,3f3bd226bb9df277a4b6c2329db87cb895e5a81f21f274645b07ca73723a63a7,0,4,,0,worker_miner;wage;union,20,3,housing;commission_inquiry,3,2,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0182,Engineering News,https://www.engineeringnews.co.za/article/amcu-num-sign-wage-deal-with-sibanye-2022-06-12,https://engineeringnews.co.za/article/amcu-num-sign-wage-deal-with-sibanye-2022-06-12,2022,Amcu Num Sign Wage Deal With Sibanye,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-num-sign-wage-deal-with-sibanye-2022-06-12,retrieved_extracted,,2022-06-12,484,a12006a6e77a7952104b1d40e9c74241da13e5a6024b24286898f360eca06795,0,5,,0,strike;worker_miner;wage;union,22,4,,0,0,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0183,Engineering News,https://www.engineeringnews.co.za/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,https://engineeringnews.co.za/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,2014,Amcu Opens Strike Fund For Members Calls For Donations,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,retrieved_extracted,,2014-04-15,683,6bb6e17eb3005a5a2e8fb45d66d080ce0c5e6272b21b2a13d3a109ec6d5d9ebc,1,0,,0,strike;worker_miner;wage;union,37,4,community,1,1,earnings_results,2,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0184,Engineering News,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,https://engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,2013,Amcu Outdoes Num Demands 150 Pay Rise For Entry Level Gold Miners,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,retrieved_extracted,,2013-06-25,1356,a4444295e8b25dad35a61bff11f2da44c1e2d0071715608ed5bf7e28462aaa9c,1,1,marikana,1,strike;worker_miner;shooting_death;wage;union,69,5,housing,1,1,share_price;earnings_results,3,2,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0185,Engineering News,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-07-05,https://engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-07-05,2013,Amcu Outdoes Num Demands 150 Pay Rise For Entry Level Gold Miners,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-07-05,retrieved_extracted,,2013-07-05,1364,ed5de97bd35df840ba3060a9999b9387eda3e36ad778bfc5213911037336c621,1,1,marikana,1,strike;worker_miner;shooting_death;wage;union,69,5,housing,1,1,share_price;earnings_results,3,2,false,false,true,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0186,Engineering News,https://www.engineeringnews.co.za/article/amcu-peace-agreement-now-also-applies-to-skilled-workers-solidarity-2016-04-18,https://engineeringnews.co.za/article/amcu-peace-agreement-now-also-applies-to-skilled-workers-solidarity-2016-04-18,2016,Amcu Peace Agreement Now Also Applies To Skilled Workers Solidarity,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-peace-agreement-now-also-applies-to-skilled-workers-solidarity-2016-04-18,retrieved_extracted,,2016-04-18,546,8f8e06e942fc3caf2b3254de67c79637954635b08ec348282395963faf0da828,0,9,,0,worker_miner;wage;union;protest_unrest,27,4,,0,0,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0187,Engineering News,https://www.engineeringnews.co.za/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,https://engineeringnews.co.za/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,2014,Amcu Platinum Companies Wage Talks Stall,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-platinum-companies-wage-talks-stall-2014-02-06,retrieved_extracted,,2014-02-06,693,d6c0110661485e353011bc411373a312bcf073216d1ebd4d8bca5b12bdcb759a,1,0,,0,strike;worker_miner;wage;union,22,4,community;commission_inquiry,2,2,earnings_results,3,1,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0188,Engineering News,https://www.engineeringnews.co.za/article/amcu-platinum-producers-agree-on-in-principle-undertakings-2014-06-12,https://engineeringnews.co.za/article/amcu-platinum-producers-agree-on-in-principle-undertakings-2014-06-12,2014,Amcu Platinum Producers Agree On In Principle Undertakings,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-platinum-producers-agree-on-in-principle-undertakings-2014-06-12,retrieved_extracted,,2014-06-12,706,6d9433ad8b32f3a190d65e9a0100eb4d0aedac467664add4dc10fab517caf6ec,2,0,,0,strike;worker_miner;wage;union,25,4,,0,0,share_price;earnings_results,5,2,false,false,true,possible_lonmin_substantive_context,Lonmin appears with labour/event/social/governance signals; direct substantive review is required.,,,
SEC-MEDIA-0189,Engineering News,https://www.engineeringnews.co.za/article/amcu-please-join-mainstream-2013-03-01,https://engineeringnews.co.za/article/amcu-please-join-mainstream-2013-03-01,2013,Amcu Please Join Mainstream,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-please-join-mainstream-2013-03-01,retrieved_extracted,,2013-03-01,420,416682a139b61fdaa19f802c90023abf66e5c87377ef8a6dd43366f27e7917f5,0,0,,0,worker_miner;union,7,2,,0,0,earnings_results,2,1,false,false,true,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0190,Engineering News,https://www.engineeringnews.co.za/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,https://engineeringnews.co.za/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,2013,Amcu Postpones Strike Action Pending Meeting With Motlanthe,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,retrieved_extracted,,2013-06-13,1044,60c6dde586aa124b1db6dd6ea6255c8c9c7dc2f727f084c3cc3203dcdb43c1d6,15,0,,0,strike;worker_miner;police;shooting_death;wage;union,51,6,commission_inquiry,1,1,earnings_results,2,1,false,false,true,strong_lonmin_context_supported,"No high-specificity case term, but Lonmin is repeatedly substantive alongside strong labour/social/governance context.",,,
SEC-MEDIA-0191,Engineering News,https://www.engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-01,https://engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-01,2013,Amcu Prepared To Take Part In Ccma Talks Gama,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/amcu-prepared-to-take-part-in-ccma-talks-gama-2013-08-01,retrieved_extracted,,2013-08-01,764,d7bd24366276709d2413a00cf216ca1cc6b3dcaaf8004a37794486b231d2f117,0,1,,0,strike;worker_miner;wage;union,28,4,commission_inquiry,1,1,earnings_results,2,1,false,false,true,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
