record_id,stakeholder_group,criterion,matched_sentences,distinct_phrase_families,sentence_units,relevant_s1_f1,relevant_s2_f1,relevant_s2_f2,relevant_s3_f2
DISC-MEDIA-0259,investor,NPV,2,2,34,true,true,true,false
DISC-MEDIA-0260,investor,Community Infrastructure,0,0,37,false,false,false,false
DISC-MEDIA-0260,investor,Geological Feasibility,1,1,37,true,false,false,false
DISC-MEDIA-0260,investor,IRR,0,0,37,false,false,false,false
DISC-MEDIA-0260,investor,Local Employment,10,6,37,true,true,true,true
DISC-MEDIA-0260,investor,Market Stability,1,1,37,true,false,false,false
DISC-MEDIA-0260,investor,NPV,0,0,37,false,false,false,false
DISC-MEDIA-0262,investor,Community Infrastructure,2,3,54,true,true,true,false
DISC-MEDIA-0262,investor,Geological Feasibility,1,1,54,true,false,false,false
DISC-MEDIA-0262,investor,IRR,0,0,54,false,false,false,false
DISC-MEDIA-0262,investor,Local Employment,2,3,54,true,true,true,false
DISC-MEDIA-0262,investor,Market Stability,1,1,54,true,false,false,false
DISC-MEDIA-0262,investor,NPV,0,0,54,false,false,false,false
DISC-MEDIA-0264,government,Community Infrastructure,0,0,50,false,false,false,false
DISC-MEDIA-0264,government,Geological Feasibility,0,0,50,false,false,false,false
DISC-MEDIA-0264,government,IRR,0,0,50,false,false,false,false
DISC-MEDIA-0264,government,Local Employment,0,0,50,false,false,false,false
DISC-MEDIA-0264,government,Market Stability,0,0,50,false,false,false,false
DISC-MEDIA-0264,government,NPV,0,0,50,false,false,false,false
DISC-MEDIA-0266,investor,Community Infrastructure,0,0,20,false,false,false,false
DISC-MEDIA-0266,investor,Geological Feasibility,0,0,20,false,false,false,false
DISC-MEDIA-0266,investor,IRR,0,0,20,false,false,false,false
DISC-MEDIA-0266,investor,Local Employment,12,6,20,true,true,true,true
DISC-MEDIA-0266,investor,Market Stability,1,1,20,true,false,false,false
DISC-MEDIA-0266,investor,NPV,0,0,20,false,false,false,false
DISC-MEDIA-0267,labour,Community Infrastructure,0,0,19,false,false,false,false
DISC-MEDIA-0267,labour,Geological Feasibility,0,0,19,false,false,false,false
DISC-MEDIA-0267,labour,IRR,0,0,19,false,false,false,false
DISC-MEDIA-0267,labour,Local Employment,3,2,19,true,true,true,true
DISC-MEDIA-0267,labour,Market Stability,0,0,19,false,false,false,false
DISC-MEDIA-0267,labour,NPV,0,0,19,false,false,false,false
DISC-MEDIA-0268,labour,Community Infrastructure,0,0,38,false,false,false,false
DISC-MEDIA-0268,labour,Geological Feasibility,0,0,38,false,false,false,false
DISC-MEDIA-0268,labour,IRR,0,0,38,false,false,false,false
DISC-MEDIA-0268,labour,Local Employment,4,3,38,true,true,true,true
DISC-MEDIA-0268,labour,Market Stability,0,0,38,false,false,false,false
DISC-MEDIA-0268,labour,NPV,0,0,38,false,false,false,false
DISC-MEDIA-0269,labour,Community Infrastructure,0,0,45,false,false,false,false
DISC-MEDIA-0269,labour,Geological Feasibility,0,0,45,false,false,false,false
DISC-MEDIA-0269,labour,IRR,0,0,45,false,false,false,false
DISC-MEDIA-0269,labour,Local Employment,11,4,45,true,true,true,true
DISC-MEDIA-0269,labour,Market Stability,0,0,45,false,false,false,false
DISC-MEDIA-0269,labour,NPV,0,0,45,false,false,false,false
DISC-MEDIA-0270,investor,Community Infrastructure,0,0,28,false,false,false,false
DISC-MEDIA-0270,investor,Geological Feasibility,0,0,28,false,false,false,false
DISC-MEDIA-0270,investor,IRR,1,1,28,true,false,false,false
DISC-MEDIA-0270,investor,Local Employment,2,4,28,true,true,true,false
DISC-MEDIA-0270,investor,Market Stability,0,0,28,false,false,false,false
DISC-MEDIA-0270,investor,NPV,0,0,28,false,false,false,false
DISC-MEDIA-0272,government,Community Infrastructure,4,2,50,true,true,true,true
DISC-MEDIA-0272,government,Geological Feasibility,0,0,50,false,false,false,false
DISC-MEDIA-0272,government,IRR,0,0,50,false,false,false,false
DISC-MEDIA-0272,government,Local Employment,1,1,50,true,false,false,false
DISC-MEDIA-0272,government,Market Stability,0,0,50,false,false,false,false
DISC-MEDIA-0272,government,NPV,0,0,50,false,false,false,false
DISC-MEDIA-0273,government,Community Infrastructure,2,1,60,true,true,false,false
DISC-MEDIA-0273,government,Geological Feasibility,0,0,60,false,false,false,false
DISC-MEDIA-0273,government,IRR,0,0,60,false,false,false,false
DISC-MEDIA-0273,government,Local Employment,17,5,60,true,true,true,true
DISC-MEDIA-0273,government,Market Stability,0,0,60,false,false,false,false
DISC-MEDIA-0273,government,NPV,0,0,60,false,false,false,false
DISC-MEDIA-0274,investor,Community Infrastructure,0,0,66,false,false,false,false
DISC-MEDIA-0274,investor,Geological Feasibility,0,0,66,false,false,false,false
DISC-MEDIA-0274,investor,IRR,0,0,66,false,false,false,false
DISC-MEDIA-0274,investor,Local Employment,1,1,66,true,false,false,false
DISC-MEDIA-0274,investor,Market Stability,0,0,66,false,false,false,false
DISC-MEDIA-0274,investor,NPV,0,0,66,false,false,false,false
DISC-MEDIA-0276,government,Community Infrastructure,0,0,51,false,false,false,false
DISC-MEDIA-0276,government,Geological Feasibility,0,0,51,false,false,false,false
DISC-MEDIA-0276,government,IRR,0,0,51,false,false,false,false
DISC-MEDIA-0276,government,Local Employment,1,1,51,true,false,false,false
DISC-MEDIA-0276,government,Market Stability,0,0,51,false,false,false,false
DISC-MEDIA-0276,government,NPV,0,0,51,false,false,false,false
DISC-MEDIA-0277,government,Community Infrastructure,0,0,36,false,false,false,false
DISC-MEDIA-0277,government,Geological Feasibility,0,0,36,false,false,false,false
DISC-MEDIA-0277,government,IRR,0,0,36,false,false,false,false
DISC-MEDIA-0277,government,Local Employment,4,2,36,true,true,true,true
DISC-MEDIA-0277,government,Market Stability,0,0,36,false,false,false,false
DISC-MEDIA-0277,government,NPV,0,0,36,false,false,false,false
DISC-MEDIA-0279,investor,Community Infrastructure,1,1,18,true,false,false,false
DISC-MEDIA-0279,investor,Geological Feasibility,0,0,18,false,false,false,false
DISC-MEDIA-0279,investor,IRR,0,0,18,false,false,false,false
DISC-MEDIA-0279,investor,Local Employment,1,1,18,true,false,false,false
DISC-MEDIA-0279,investor,Market Stability,0,0,18,false,false,false,false
DISC-MEDIA-0279,investor,NPV,1,1,18,true,false,false,false
DISC-MEDIA-0280,government,Community Infrastructure,3,1,48,true,true,false,false
DISC-MEDIA-0280,government,Geological Feasibility,0,0,48,false,false,false,false
DISC-MEDIA-0280,government,IRR,0,0,48,false,false,false,false
DISC-MEDIA-0280,government,Local Employment,0,0,48,false,false,false,false
DISC-MEDIA-0280,government,Market Stability,0,0,48,false,false,false,false
DISC-MEDIA-0280,government,NPV,0,0,48,false,false,false,false
DISC-MEDIA-0282,labour,Community Infrastructure,0,0,17,false,false,false,false
DISC-MEDIA-0282,labour,Geological Feasibility,0,0,17,false,false,false,false
DISC-MEDIA-0282,labour,IRR,0,0,17,false,false,false,false
DISC-MEDIA-0282,labour,Local Employment,2,2,17,true,true,true,false
DISC-MEDIA-0282,labour,Market Stability,0,0,17,false,false,false,false
DISC-MEDIA-0282,labour,NPV,0,0,17,false,false,false,false
DISC-MEDIA-0283,government,Community Infrastructure,3,1,33,true,true,false,false
DISC-MEDIA-0283,government,Geological Feasibility,0,0,33,false,false,false,false
DISC-MEDIA-0283,government,IRR,0,0,33,false,false,false,false
DISC-MEDIA-0283,government,Local Employment,4,3,33,true,true,true,true
DISC-MEDIA-0283,government,Market Stability,0,0,33,false,false,false,false
DISC-MEDIA-0283,government,NPV,0,0,33,false,false,false,false
DISC-MEDIA-0284,community,Community Infrastructure,17,7,115,true,true,true,true
DISC-MEDIA-0284,community,Geological Feasibility,0,0,115,false,false,false,false
DISC-MEDIA-0284,community,IRR,0,0,115,false,false,false,false
DISC-MEDIA-0284,community,Local Employment,11,4,115,true,true,true,true
DISC-MEDIA-0284,community,Market Stability,0,0,115,false,false,false,false
DISC-MEDIA-0284,community,NPV,0,0,115,false,false,false,false
DISC-MEDIA-0285,government,Community Infrastructure,0,0,17,false,false,false,false
DISC-MEDIA-0285,government,Geological Feasibility,0,0,17,false,false,false,false
DISC-MEDIA-0285,government,IRR,0,0,17,false,false,false,false
DISC-MEDIA-0285,government,Local Employment,1,1,17,true,false,false,false
DISC-MEDIA-0285,government,Market Stability,0,0,17,false,false,false,false
DISC-MEDIA-0285,government,NPV,0,0,17,false,false,false,false
DISC-MEDIA-0287,government,Community Infrastructure,1,1,26,true,false,false,false
DISC-MEDIA-0287,government,Geological Feasibility,0,0,26,false,false,false,false
DISC-MEDIA-0287,government,IRR,0,0,26,false,false,false,false
DISC-MEDIA-0287,government,Local Employment,0,0,26,false,false,false,false
DISC-MEDIA-0287,government,Market Stability,0,0,26,false,false,false,false
DISC-MEDIA-0287,government,NPV,0,0,26,false,false,false,false
DISC-MEDIA-0288,government,Community Infrastructure,0,0,73,false,false,false,false
DISC-MEDIA-0288,government,Geological Feasibility,0,0,73,false,false,false,false
DISC-MEDIA-0288,government,IRR,0,0,73,false,false,false,false
DISC-MEDIA-0288,government,Local Employment,6,1,73,true,true,false,false
DISC-MEDIA-0288,government,Market Stability,0,0,73,false,false,false,false
DISC-MEDIA-0288,government,NPV,0,0,73,false,false,false,false
DISC-MEDIA-0289,labour,Community Infrastructure,1,1,64,true,false,false,false
DISC-MEDIA-0289,labour,Geological Feasibility,0,0,64,false,false,false,false
DISC-MEDIA-0289,labour,IRR,0,0,64,false,false,false,false
DISC-MEDIA-0289,labour,Local Employment,11,2,64,true,true,true,true
DISC-MEDIA-0289,labour,Market Stability,0,0,64,false,false,false,false
DISC-MEDIA-0289,labour,NPV,0,0,64,false,false,false,false
DISC-MEDIA-0290,community,Community Infrastructure,9,4,41,true,true,true,true
DISC-MEDIA-0290,community,Geological Feasibility,0,0,41,false,false,false,false
DISC-MEDIA-0290,community,IRR,0,0,41,false,false,false,false
DISC-MEDIA-0290,community,Local Employment,0,0,41,false,false,false,false
DISC-MEDIA-0290,community,Market Stability,0,0,41,false,false,false,false
DISC-MEDIA-0290,community,NPV,0,0,41,false,false,false,false
DISC-MEDIA-0291,community,Community Infrastructure,1,3,49,true,false,false,false
DISC-MEDIA-0291,community,Geological Feasibility,0,0,49,false,false,false,false
DISC-MEDIA-0291,community,IRR,0,0,49,false,false,false,false
DISC-MEDIA-0291,community,Local Employment,2,3,49,true,true,true,false
DISC-MEDIA-0291,community,Market Stability,0,0,49,false,false,false,false
DISC-MEDIA-0291,community,NPV,0,0,49,false,false,false,false
DISC-MEDIA-0292,government,Community Infrastructure,2,1,22,true,true,false,false
DISC-MEDIA-0292,government,Geological Feasibility,0,0,22,false,false,false,false
DISC-MEDIA-0292,government,IRR,0,0,22,false,false,false,false
DISC-MEDIA-0292,government,Local Employment,1,1,22,true,false,false,false
DISC-MEDIA-0292,government,Market Stability,0,0,22,false,false,false,false
DISC-MEDIA-0292,government,NPV,0,0,22,false,false,false,false
DISC-MEDIA-0293,government,Community Infrastructure,0,0,42,false,false,false,false
DISC-MEDIA-0293,government,Geological Feasibility,0,0,42,false,false,false,false
DISC-MEDIA-0293,government,IRR,0,0,42,false,false,false,false
DISC-MEDIA-0293,government,Local Employment,10,3,42,true,true,true,true
DISC-MEDIA-0293,government,Market Stability,0,0,42,false,false,false,false
DISC-MEDIA-0293,government,NPV,0,0,42,false,false,false,false
DISC-MEDIA-0294,labour,Community Infrastructure,8,2,61,true,true,true,true
DISC-MEDIA-0294,labour,Geological Feasibility,0,0,61,false,false,false,false
DISC-MEDIA-0294,labour,IRR,0,0,61,false,false,false,false
DISC-MEDIA-0294,labour,Local Employment,10,2,61,true,true,true,true
DISC-MEDIA-0294,labour,Market Stability,0,0,61,false,false,false,false
DISC-MEDIA-0294,labour,NPV,0,0,61,false,false,false,false
DISC-MEDIA-0295,government,Community Infrastructure,0,0,3,false,false,false,false
DISC-MEDIA-0295,government,Geological Feasibility,0,0,3,false,false,false,false
DISC-MEDIA-0295,government,IRR,0,0,3,false,false,false,false
DISC-MEDIA-0295,government,Local Employment,2,2,3,true,true,true,false
DISC-MEDIA-0295,government,Market Stability,0,0,3,false,false,false,false
DISC-MEDIA-0295,government,NPV,0,0,3,false,false,false,false
DISC-MEDIA-0296,government,Community Infrastructure,5,4,64,true,true,true,true
DISC-MEDIA-0296,government,Geological Feasibility,0,0,64,false,false,false,false
DISC-MEDIA-0296,government,IRR,0,0,64,false,false,false,false
DISC-MEDIA-0296,government,Local Employment,4,2,64,true,true,true,true
DISC-MEDIA-0296,government,Market Stability,0,0,64,false,false,false,false
DISC-MEDIA-0296,government,NPV,0,0,64,false,false,false,false
DISC-MEDIA-0297,government,Community Infrastructure,0,0,48,false,false,false,false
DISC-MEDIA-0297,government,Geological Feasibility,0,0,48,false,false,false,false
DISC-MEDIA-0297,government,IRR,0,0,48,false,false,false,false
DISC-MEDIA-0297,government,Local Employment,0,0,48,false,false,false,false
DISC-MEDIA-0297,government,Market Stability,0,0,48,false,false,false,false
DISC-MEDIA-0297,government,NPV,0,0,48,false,false,false,false
DISC-MEDIA-0298,government,Community Infrastructure,0,0,5,false,false,false,false
DISC-MEDIA-0298,government,Geological Feasibility,0,0,5,false,false,false,false
DISC-MEDIA-0298,government,IRR,0,0,5,false,false,false,false
DISC-MEDIA-0298,government,Local Employment,1,1,5,true,false,false,false
DISC-MEDIA-0298,government,Market Stability,0,0,5,false,false,false,false
DISC-MEDIA-0298,government,NPV,0,0,5,false,false,false,false
DISC-MEDIA-0299,government,Community Infrastructure,1,1,125,true,false,false,false
DISC-MEDIA-0299,government,Geological Feasibility,0,0,125,false,false,false,false
DISC-MEDIA-0299,government,IRR,0,0,125,false,false,false,false
DISC-MEDIA-0299,government,Local Employment,2,2,125,true,true,true,false
DISC-MEDIA-0299,government,Market Stability,0,0,125,false,false,false,false
DISC-MEDIA-0299,government,NPV,0,0,125,false,false,false,false
DISC-MEDIA-0300,investor,Community Infrastructure,0,0,15,false,false,false,false
DISC-MEDIA-0300,investor,Geological Feasibility,0,0,15,false,false,false,false
DISC-MEDIA-0300,investor,IRR,0,0,15,false,false,false,false
DISC-MEDIA-0300,investor,Local Employment,2,1,15,true,true,false,false
DISC-MEDIA-0300,investor,Market Stability,0,0,15,false,false,false,false
DISC-MEDIA-0300,investor,NPV,0,0,15,false,false,false,false
DISC-MEDIA-0301,community,Community Infrastructure,7,4,49,true,true,true,true
DISC-MEDIA-0301,community,Geological Feasibility,0,0,49,false,false,false,false
DISC-MEDIA-0301,community,IRR,0,0,49,false,false,false,false
DISC-MEDIA-0301,community,Local Employment,0,0,49,false,false,false,false
DISC-MEDIA-0301,community,Market Stability,0,0,49,false,false,false,false
DISC-MEDIA-0301,community,NPV,0,0,49,false,false,false,false
DISC-MEDIA-0302,community,Community Infrastructure,3,4,30,true,true,true,true
DISC-MEDIA-0302,community,Geological Feasibility,0,0,30,false,false,false,false
DISC-MEDIA-0302,community,IRR,0,0,30,false,false,false,false
DISC-MEDIA-0302,community,Local Employment,1,1,30,true,false,false,false
DISC-MEDIA-0302,community,Market Stability,0,0,30,false,false,false,false
DISC-MEDIA-0302,community,NPV,0,0,30,false,false,false,false
DISC-MEDIA-0303,investor,Community Infrastructure,1,1,52,true,false,false,false
DISC-MEDIA-0303,investor,Geological Feasibility,1,1,52,true,false,false,false
DISC-MEDIA-0303,investor,IRR,0,0,52,false,false,false,false
DISC-MEDIA-0303,investor,Local Employment,10,5,52,true,true,true,true
DISC-MEDIA-0303,investor,Market Stability,0,0,52,false,false,false,false
DISC-MEDIA-0303,investor,NPV,0,0,52,false,false,false,false
DISC-MEDIA-0304,government,Community Infrastructure,2,2,46,true,true,true,false
DISC-MEDIA-0304,government,Geological Feasibility,0,0,46,false,false,false,false
DISC-MEDIA-0304,government,IRR,0,0,46,false,false,false,false
DISC-MEDIA-0304,government,Local Employment,2,2,46,true,true,true,false
DISC-MEDIA-0304,government,Market Stability,0,0,46,false,false,false,false
DISC-MEDIA-0304,government,NPV,0,0,46,false,false,false,false
DISC-MEDIA-0305,government,Community Infrastructure,2,3,44,true,true,true,false
DISC-MEDIA-0305,government,Geological Feasibility,1,1,44,true,false,false,false
DISC-MEDIA-0305,government,IRR,0,0,44,false,false,false,false
DISC-MEDIA-0305,government,Local Employment,10,4,44,true,true,true,true
DISC-MEDIA-0305,government,Market Stability,0,0,44,false,false,false,false
DISC-MEDIA-0305,government,NPV,0,0,44,false,false,false,false
DISC-MEDIA-0306,government,Community Infrastructure,5,2,202,true,true,true,true
DISC-MEDIA-0306,government,Geological Feasibility,0,0,202,false,false,false,false
DISC-MEDIA-0306,government,IRR,0,0,202,false,false,false,false
DISC-MEDIA-0306,government,Local Employment,9,4,202,true,true,true,true
DISC-MEDIA-0306,government,Market Stability,0,0,202,false,false,false,false
