record_id,stakeholder_group,status,method,words,text_sha256,error
expanded_media_candidates__EXP-MEDIA-017,government,retrieved_extracted,trafilatura,1518,318996d06c98636b46183a1edfe867117efa1dcb6bf70d18a29e7209d5478f9c,
expanded_media_candidates__EXP-MEDIA-018,government,retrieved_extracted,trafilatura,1204,d967fe24ba8c22b4886ba2fb5fa1cdb66fb730043ee25fa7994d67088c51d94f,
expanded_media_candidates__EXP-MEDIA-019,government,retrieved_extracted,trafilatura,2039,434b4a48adfadf53a11a36b0949157c37a4f3f1b9e81fc5f93dd0018b4ef9d3b,
expanded_media_candidates__EXP-MEDIA-020,government,retrieved_extracted,trafilatura,1222,71757d23196821c4d7f680076d5e4ac96d7d0d5f7a231c69cee552f49b378d45,
expanded_media_candidates__EXP-MEDIA-021,government,retrieved_extracted,trafilatura,1098,363bc3350a6074b2d2efedf77b6a42a5f1366dd003d847b2904c8a518d2b4752,
expanded_media_candidates__EXP-MEDIA-022,labour,retrieved_extracted,trafilatura,968,9142a00744b8d739564341265b253df9246cb8c68a1d9b39cb98979c7a0f2989,
expanded_media_candidates__EXP-MEDIA-023,investor,retrieved_extracted,trafilatura,2316,883551ea427223e6b5e6864a6d57d8996a32a1fb7bf741a889cdd3fea9f1ea4b,
expanded_media_candidates__EXP-MEDIA-024,government,retrieved_extracted,trafilatura,1403,4d0f2bdfe6667a9a523d219d2ef56edefe367b167f2ce1e58399618a6ab9c370,
expanded_media_candidates__EXP-MEDIA-025,community,retrieved_extracted,trafilatura,1432,869362f39c94ffeb0a829a035982688ea657cb50bcc8add6f66799aa67d83f6a,
expanded_media_candidates__EXP-MEDIA-029,government,retrieved_extracted,trafilatura,1215,41d9bb527c923be1fa92ffbf8906f24eab0f63d6c6d65e3d5c8b827a019cface,
expanded_media_candidates__EXP-MEDIA-033,investor,retrieved_extracted,trafilatura,839,cd1292d424ba9707df82daa697f82cbdd52bd0bf0fb83312544a5a36bfe0f216,
expanded_media_candidates__EXP-MEDIA-035,government,retrieved_extracted,trafilatura,1268,645c1d508e2c9a4c0d6feb70aa161810666806158699f8e0395f84ac87f589c6,
expanded_media_candidates__EXP-MEDIA-036,government,retrieved_extracted,trafilatura,1222,e3662dc659ba36b43d46b37fa37f6d91617ab506ae5025ec27510ed758b33fde,
expanded_media_candidates_batch1__EXP-MEDIA-001,government,retrieved_extracted,trafilatura,2953,385f1969dce95ffb279ceb81bc90943b67f5b2117e071fae87b92c81d0e0171b,
expanded_media_candidates_batch1__EXP-MEDIA-002,government,retrieved_extracted,trafilatura,1399,a083a10400ae0558b7301c23b7f5548d2db65297b88f753460d1d9265015e555,
expanded_media_candidates_batch1__EXP-MEDIA-004,investor,retrieved_extracted,trafilatura,1465,c9f06df4ead577ee4ce016415656354b9246e8c9c1f70c1fef39c9048379ecae,
expanded_media_candidates_batch1__EXP-MEDIA-005,investor,retrieved_extracted,trafilatura,3422,8a3600cf6a2a846781c526510ed3c6fb4cd56b4694a5bd85d2b4d40fc473055e,
expanded_media_candidates_batch1__EXP-MEDIA-006,labour,retrieved_extracted,trafilatura,1159,5afb1c3183cd912eeef79dea35c44e9f5038374c2d7c61d3d1ec864e031787e4,
expanded_media_candidates_batch1__EXP-MEDIA-007,government,retrieved_extracted,trafilatura,1439,ae29c5671dc16ae0ab2c73bd833557f49a1f94dabfb2275bfda97530fac98634,
expanded_media_candidates_batch1__EXP-MEDIA-010,government,retrieved_extracted,trafilatura,1320,70d51792b399721c24e538c8efc11c9cc1dcdf30d0266cee5d4ce53f9c3b359c,
expanded_media_candidates_batch1__EXP-MEDIA-011,government,retrieved_extracted,trafilatura,1484,4077012b6f376d1be1924826a67b1a4778a3ae68e2f42e53bdaa311b0cf1fd45,
expanded_media_candidates_batch1__EXP-MEDIA-015,government,retrieved_extracted,trafilatura,1025,78cefa79c4728b832f7e6bf48de2ce35dc01aa07477e537c71ba22e4f75499d7,
expanded_media_candidates_batch1__EXP-MEDIA-022,government,retrieved_extracted,trafilatura,1139,662491328bf250e1b8187563ca530053f9e72057a6f9345eeea0847181e60699,
expanded_media_candidates_batch1__EXP-MEDIA-023,labour,retrieved_extracted,trafilatura,1906,c61e5c8ca8c1a876c4f49dc978b4190e0324d20ab1d5042844c539c61631d1a1,
expanded_media_candidates_batch1__EXP-MEDIA-032,labour,retrieved_extracted,trafilatura,596,39c13804ab6ac114f977ab50e8c5efd5764998b2d51d7c97a1cfad1ca365e307,
expanded_media_candidates_batch1__EXP-MEDIA-033,labour,retrieved_extracted,trafilatura,814,9666fec952bc7ba6602f6cdf8e402003e1c7444031e182267c99dd141ece318a,
expanded_media_candidates_batch1__EXP-MEDIA-035,labour,retrieved_extracted,trafilatura,1235,3f9997d71bb49130b697e88d065204070fe9f3016346cc3ed771a3d4b070e8d7,
expanded_media_candidates_batch1__EXP-MEDIA-037,investor,retrieved_extracted,trafilatura,759,70d3470797661a285a88175f5d9bf83b4a5c2b31d5393e57a50d4c143c9f6d74,
expanded_media_candidates_batch1__EXP-MEDIA-038,investor,retrieved_extracted,trafilatura,651,9bab9b593fc50ff5639673df840c723102c11472515a367d228062efc41cbf1f,
expanded_media_candidates_batch1__EXP-MEDIA-041,labour,retrieved_extracted,trafilatura,668,f476d59e370e77de006e34b868a9c84455f3e664937cbc13f6e0444dc7cd2881,
expanded_media_candidates_batch1__EXP-MEDIA-042,labour,retrieved_extracted,trafilatura,687,470cfa70c6c793a2769b4ef18241f52fa2f8e659c1cfb8947b39527a480ddd3a,
expanded_media_candidates_batch1__EXP-MEDIA-044,investor,retrieved_extracted,trafilatura,500,76d07a70db07e3d46da1da1e6e873004a4857a17f9a5792a89f088135f906093,
expanded_media_candidates_batch2__EXP-MEDIA-045,community,retrieved_extracted,trafilatura,782,c549697dfa34bf92a8126084d5c746814cdffc9617ba86b0781b49540d13ec2c,
expanded_media_candidates_batch2__EXP-MEDIA-046,investor,retrieved_extracted,trafilatura,1278,5d0ee8bd54485a235f9fd0e264a81852616c17d103f6e37240abe1e698712062,
expanded_media_candidates_batch2__EXP-MEDIA-047,investor,retrieved_extracted,trafilatura,1163,f7f2879bd2825bf9188e76d906534846e864a409ec8c8593740ad89752b9b2f8,
expanded_media_candidates_batch2__EXP-MEDIA-048,investor,retrieved_extracted,trafilatura,914,8e4cd80502a875b1e0f35ad4c36829e6ca46358075f2d041027d2390954cae30,
expanded_media_candidates_batch2__EXP-MEDIA-049,labour,retrieved_extracted,trafilatura,431,ac9a24ab7b10b3ed8bc7470ba9737e80e5f97d1914eed9da75a42c3b2e87c7ce,
expanded_media_candidates_batch2__EXP-MEDIA-052,labour,retrieved_extracted,trafilatura,1510,a11bc60adf7cf96a816afa12252ce97685b4d4fc46b48bec69b7fa2875690177,
expanded_official_candidates__EXP-OFFICIAL-001,government,retrieved_extracted,pypdf,28695,445751fe135e51ee9f0a5e5721c8b8e6d8739c75f808dfe1c3e48dbd2363c87b,
expanded_official_candidates__EXP-OFFICIAL-002,government,retrieved_extracted,pypdf,8164,d993a9cf69cd149bd64f66d37a72ccf7e584b71202e63f388af3b67f69864367,
expanded_official_candidates__EXP-OFFICIAL-003,government,retrieved_extracted,pypdf,1740,75215b0805fa9f607cb4e84bbfc7957d2202f669cfbcbbdb9b5540e74541bf0f,
expanded_official_candidates__EXP-OFFICIAL-004,labour,retrieved_extracted,pypdf,1271,5f013788ec94239c91736e4b4d22cbe4cbeb675f39fb1eb98dd4af2fe9d62d6b,
expanded_official_candidates__EXP-OFFICIAL-005,labour,retrieved_extracted,pypdf,1111,df538cc4fd37355b269ea256d4ee9af426c4d6033c9dc8f04025b8a9344a6269,
expanded_official_candidates__EXP-OFFICIAL-006,labour,retrieved_extracted,pypdf,1189,b1fc61a596dbcd9302e64ba9fb2049856d2c20172e336e2bc972f728cc059720,
expanded_official_candidates__EXP-OFFICIAL-009,labour,retrieved_extracted,pypdf,1235,d976ee20af2b578e936c081f49c6082223b829d09719fcf8d8ad167e0e6e0519,
expanded_official_candidates__EXP-OFFICIAL-010,labour,retrieved_extracted,pypdf,332,b3d3cc2d8583a6d01e1537ce1d2a31cf505a234bae5ceb1a56284d3d339c5cd7,
expanded_official_candidates__EXP-OFFICIAL-011,community,retrieved_extracted,pypdf,2198,6100fc8ba9285841383ce758791d0e36dfa68c140c470f5937982924a00d1b0b,
expanded_official_candidates_batch2__EXP-OFFICIAL-011,NGO,retrieved_extracted,pypdf,16315,ad625a0697db7764719cea07b87adce7bf456e0ba8d61004c176f7b80b4f7098,
